Date/Time,Date/Time_clean,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),DistrictCooling:Facility [W](TimeStep),Cooling_demand_W_m2,Cooling_exergy_demand_W_m2,ASHP_cooling_COP,ASHP_cooling_exergy_efficiency
 07/10  20:00:00,07/10 20:00:00,26.0,22.0,2753.9537884655765,5.3893420517917345,0.07303868611609997,2.3182654258940194,0.08051951426134137
 07/10  21:00:00,07/10 21:00:00,25.5,22.0,2365.7856216744694,4.629717459245537,0.054900935481481554,2.324282611648629,0.0767087659697723
 07/11  06:00:00,07/11 06:00:00,23.6,22.00077146518425,1488.217490221098,2.9123629945618354,0.015780185772593425,2.3650778462055855,0.06251201967835665
 07/11  07:00:00,07/11 07:00:00,23.9,22.000000009906152,2200.6215312804275,4.306500061214144,0.027722683629921523,2.378574842504705,0.0653369447265299
 07/11  08:00:00,07/11 08:00:00,24.3,22.000000000292573,10141.83631368779,19.847037795866516,0.15466097551970606,3.5015334401321128,0.10102802853597716
 07/11  09:00:00,07/11 09:00:00,24.6,22.00000000001353,12018.122235174016,23.51883020581999,0.20717925981640437,3.682714108767974,0.11007699758278748
 07/11  10:00:00,07/11 10:00:00,25.5,22.000000000000217,13376.893624612067,26.177874020767252,0.31042710172007343,3.738464032082826,0.12338127949081155
 07/11  11:00:00,07/11 11:00:00,26.3,22.000000000000004,14446.272563567842,28.27059210091554,0.4118703914414261,3.7572318601986656,0.13439741665180915
 07/11  12:00:00,07/11 12:00:00,27.2,22.0,11550.829869995223,22.60436373775973,0.39824730285058385,3.4966639919674267,0.13596199708663795
 07/11  13:00:00,07/11 13:00:00,26.9,22.0,14973.578044364049,29.30250106529168,0.4864721504995018,3.7482172128841706,0.1418538053211897
 07/11  14:00:00,07/11 14:00:00,26.5,22.000000000000004,15733.82917846102,30.790272364894363,0.4694434207759612,3.806201407288705,0.13878213435376113
 07/11  15:00:00,07/11 15:00:00,26.2,22.0,16097.121110076869,31.501215479602482,0.44826395058218005,3.838734313584643,0.1359850028534889
 07/11  16:00:00,07/11 16:00:00,25.6,22.0,15634.8996952939,30.596672593530137,0.3731933638377433,3.8563354124468696,0.12860528369950158
 07/11  17:00:00,07/11 17:00:00,25.0,22.0,7822.424465756207,15.308071361558135,0.1555961852775702,3.1217889148122206,0.09763003467502517
 07/11  18:00:00,07/11 18:00:00,24.4,22.0,4197.024783153218,8.213355740025866,0.06678656200597038,2.4186955125072105,0.070622041209954
 07/11  19:00:00,07/11 19:00:00,24.3,22.0,3348.5311023111663,6.552898438965101,0.05106442964465449,2.3992902438487067,0.06922554571190764
 07/11  20:00:00,07/11 20:00:00,24.2,22.0,2454.83855106378,4.803989336719726,0.035808153619459306,2.3757411908601567,0.06772434914448701
 07/11  21:00:00,07/11 21:00:00,24.1,22.0,2093.5785595916013,4.097022621509983,0.029150423530987516,2.3675302280806463,0.06667137517271708
 07/12  06:00:00,07/12 06:00:00,23.5,22.00061513461954,985.5380926575236,1.9286459738894788,0.009797650540582105,2.350067053386831,0.06130239847593114
 07/12  07:00:00,07/12 07:00:00,23.9,22.000005809960747,1873.5642289591306,3.6664662014855782,0.023602454154391505,2.367477543624298,0.06503211361900862
 07/12  08:00:00,07/12 08:00:00,24.3,22.000000166721563,10088.55843013828,19.74277579283421,0.15384848723131558,3.4949546069610737,0.1008382126862356
 07/12  09:00:00,07/12 09:00:00,24.7,22.000000011923504,11998.60284365855,23.480631787981505,0.21479825697109398,3.675486392189356,0.11113227714431526
 07/12  10:00:00,07/12 10:00:00,25.5,22.000000000106084,13358.546949912916,26.141970547774786,0.31000134478877384,3.7372112902513357,0.12333993500047687
 07/12  11:00:00,07/12 11:00:00,26.2,22.000000000000583,14570.255547114737,28.513220248756824,0.40574462153061785,3.769806800086668,0.13354328447601851
 07/12  12:00:00,07/12 12:00:00,27.0,22.000000000000004,11850.69792596856,23.191189678999137,0.39287124646788507,3.5348508029432133,0.13500148256642822
 07/12  13:00:00,07/12 13:00:00,27.4,22.000000000000007,15617.179289132113,30.561994694974782,0.5591555864911502,3.746043201231771,0.14825013983318389
 07/12  14:00:00,07/12 14:00:00,27.7,22.0,16631.086560745294,32.54615765312191,0.6285383656540549,3.7637000056519034,0.15285439898413436
 07/12  15:00:00,07/12 15:00:00,28.1,22.0,16990.039821911207,33.24861021900432,0.6871642294966158,3.7484824234767355,0.1574226343262088
 07/12  16:00:00,07/12 16:00:00,27.8,22.0,16956.80456231328,33.18357057204164,0.6520911716681044,3.7670747189546088,0.15429445244388001
 07/12  17:00:00,07/12 17:00:00,27.4,22.000000000000004,8647.663597989704,16.92302073970588,0.30961989494972486,3.1406987471951537,0.12429355547541092
 07/12  18:00:00,07/12 18:00:00,27.1,22.0,4965.71995004838,9.717651565652407,0.16791469755997815,2.394974030260361,0.09229620498449038
 07/12  19:00:00,07/12 19:00:00,26.6,22.0,4071.047723285014,7.9668252901859375,0.12416532723989637,2.334828418730771,0.08594036653479618
 07/12  20:00:00,07/12 20:00:00,26.2,22.000000000000004,3135.053610541397,6.135134267204299,0.08730328281300376,2.322737621393796,0.08228167314298736
 07/12  21:00:00,07/12 21:00:00,25.7,22.0,2748.0986720297233,5.377883898296915,0.06741714526070981,2.3292989798459276,0.07848568886191608
 07/13  06:00:00,07/13 06:00:00,23.4,22.002131418794967,2132.5924510255204,4.173370745646811,0.019765480991164174,2.3949264415578453,0.06164418949959722
 07/13  07:00:00,07/13 07:00:00,23.4,22.00000010978912,2563.471863294874,5.01657898883537,0.02379539227847174,2.4088637537279562,0.06200292883188773
 07/13  08:00:00,07/13 08:00:00,23.3,22.000000005308,9505.28129839763,18.601333264966005,0.08193031728031704,3.469608896597386,0.08810586356021477
 07/13  09:00:00,07/13 09:00:00,23.3,22.000000000043062,11294.968788692222,22.103657120728418,0.09735644335419387,3.684138291300706,0.0935535373882138
 07/13  10:00:00,07/13 10:00:00,23.8,22.0000000000004,12108.598397967913,23.695887275866756,0.14451159443181646,3.734649518171767,0.10129510591425148
 07/13  11:00:00,07/13 11:00:00,24.2,22.00000000000001,12822.859880537566,25.093659257412067,0.18704404664173008,3.771628734707592,0.10751638362604464
 07/13  12:00:00,07/13 12:00:00,24.7,22.0,10398.21139818894,20.348750289997923,0.18614814766388202,3.511452574226056,0.10617253854817289
 07/13  13:00:00,07/13 13:00:00,24.6,22.000000000000004,13688.143402314952,26.78697339004883,0.23596859499958456,3.810613913168886,0.1138999461050088
 07/13  14:00:00,07/13 14:00:00,24.5,22.0,14847.004055566915,29.05480245707811,0.24610200285514364,3.884013384356237,0.11475042478807017
 07/13  15:00:00,07/13 15:00:00,24.4,22.0,15267.091005021748,29.8768904207862,0.24294269696726128,3.910692909074459,0.11418597932479854
 07/13  16:00:00,07/13 16:00:00,24.4,22.0,15523.202014252389,30.37808613356632,0.2470181491463983,3.922512887729659,0.11453110380010835
 07/13  17:00:00,07/13 17:00:00,24.5,22.0,8851.914427658432,17.322728821249378,0.14672817907207747,3.314981691079035,0.09793878639762815
 07/13  18:00:00,07/13 18:00:00,24.5,22.0,5673.7572808922805,11.103243211139493,0.09404746070760248,2.684151267334976,0.0793013482813156
 07/13  19:00:00,07/13 19:00:00,24.2,22.0,4864.937198760842,9.520425046498712,0.07096369677214026,2.4740045295970505,0.07052550471072566
 07/13  20:00:00,07/13 20:00:00,23.8,21.999999999999996,3325.694838111478,6.508209076539096,0.03969092440376186,2.4170047868117126,0.06555655482102586
 07/13  21:00:00,07/13 21:00:00,23.5,22.0,2619.838139556157,5.126884813221442,0.026055657190689707,2.406931287840533,0.06278572379402614
 07/14  06:00:00,07/14 06:00:00,20.9,22.00066402121048,1420.0493215323102,2.7789614902784936,-0.0103631917577499,2.4637746917337204,0.04211137675388299
 07/14  07:00:00,07/14 07:00:00,21.8,22.000000800153515,3036.191781621159,5.941666891626534,-0.0040262176159563,2.4822600523899787,0.050154653269476
 07/14  08:00:00,07/14 08:00:00,22.6,22.00000000172916,10584.271853248156,20.712860769565864,0.042106442235644075,3.6433681163028853,0.08369678045920242
 07/14  09:00:00,07/14 09:00:00,23.5,22.000000000004416,12655.126767364442,24.76541441754294,0.12586183847604127,3.7973886423541363,0.09905633602500036
 07/14  10:00:00,07/14 10:00:00,24.7,22.00000000000001,13746.870533661779,26.901899283095457,0.24609563972338894,3.808710804896658,0.11516046029494238
 07/14  11:00:00,07/14 11:00:00,25.9,22.0,14264.844268942763,27.915546514565094,0.3688654291268969,3.770705600671497,0.12966236561316175
 07/14  12:00:00,07/14 12:00:00,27.1,22.0,11770.172000242632,23.033604697148007,0.3980057054225157,3.522117298053273,0.13573343844785013
 07/14  13:00:00,07/14 13:00:00,27.6,22.0,14682.709967188479,28.733287607022465,0.5451682554610437,3.69125835150995,0.1486355677994577
 07/14  14:00:00,07/14 14:00:00,28.1,22.0,15196.36327082119,29.738479982037553,0.6146187629694355,3.6842573427522334,0.15472541442352425
 07/14  15:00:00,07/14 15:00:00,28.6,22.0,15925.567988615267,31.165495085352774,0.6969075641650978,3.681387956441174,0.16097170377037778
 07/14  16:00:00,07/14 16:00:00,28.4,22.0,16422.977768023684,32.138899741729325,0.6968963521838651,3.71163901021689,0.1597268114898002
 07/14  17:00:00,07/14 17:00:00,28.1,21.999999999999996,10214.320443830664,19.988885408670576,0.41311943416191904,3.3095955970108233,0.13899098317036543
 07/14  18:00:00,07/14 18:00:00,27.9,21.999999999999996,7377.269755326807,14.43692711414248,0.2885918006892782,2.9059825993558634,0.12003039866004091
 07/14  19:00:00,07/14 19:00:00,26.8,22.000000000000004,6519.698781736032,12.758706030794583,0.20749377925737503,2.7859884737798777,0.10447396241996755
 07/14  20:00:00,07/14 20:00:00,25.6,22.0,4484.433420277577,8.775799256903282,0.10704007225089693,2.3822381363988603,0.07944547831148188
 07/14  21:00:00,07/14 21:00:00,24.5,22.0,3696.7215798376046,7.2342888059444315,0.06127637477506749,2.4017421872261013,0.07095777201120633
 07/17  06:00:00,07/17 06:00:00,25.3,22.00619711714228,4294.222756767062,8.403567038683095,0.0937798142429543,2.388363285660864,0.07717140703004363
 07/17  07:00:00,07/17 07:00:00,25.0,22.00000000169495,4642.181279520145,9.084503482426898,0.0923378296856731,2.4079816412397004,0.0753066070596887
 07/17  08:00:00,07/17 08:00:00,24.8,22.000000000183903,11853.137109172232,23.195963031648205,0.22005318138000615,3.656906467292732,0.11183538387080565
 07/17  09:00:00,07/17 09:00:00,24.5,22.0000000000116,12937.849459581133,25.318687787830008,0.21445610526606243,3.7636021975810667,0.1111929615498283
 07/17  10:00:00,07/17 10:00:00,25.0,22.000000000000213,14840.078545312492,29.04124959943736,0.2951846478004584,3.8544828997949634,0.12054412051235995
 07/17  11:00:00,07/17 11:00:00,25.4,22.000000000000007,15460.08600475257,30.254571437871956,0.34851954222857495,3.8606254976869616,0.12607764361759569
 07/17  12:00:00,07/17 12:00:00,25.9,22.000000000000004,12349.37596437597,24.16707625122499,0.31933456676190836,3.63888555772586,0.12512950083567392
 07/17  13:00:00,07/17 13:00:00,25.9,22.0,15530.958341904436,30.39326485695584,0.4016050582487803,3.8339088196968407,0.1318357198235073
 07/17  14:00:00,07/17 14:00:00,25.9,22.0,16222.463141411856,31.746503212156274,0.4194862359051641,3.861637135747968,0.1327892068984511
 07/17  15:00:00,07/17 15:00:00,25.9,22.0,16359.74226284132,32.01515119929808,0.4230360483729027,3.866620512663627,0.13296056910702855
 07/17  16:00:00,07/17 16:00:00,25.7,21.999999999999996,16146.719148009823,31.598276219197306,0.3961159478605101,3.870903930004763,0.13043004100951341
 07/17  17:00:00,07/17 17:00:00,25.5,22.0,8607.490490355403,16.844404090715074,0.19974729567170046,3.228409330007668,0.10654784169061517
 07/17  18:00:00,07/17 18:00:00,25.3,22.0,5065.864326864323,9.913628819695347,0.11084186042688471,2.490665873950419,0.08047694883288359
 07/17  19:00:00,07/17 19:00:00,25.0,22.0,4181.2297621605,8.1824457185137,0.08316902305790727,2.3964007853545395,0.07494443031023902
 07/17  20:00:00,07/17 20:00:00,24.6,22.0,3158.7524364063693,6.1815116172336,0.05445343115299833,2.3827129782636454,0.07121972626774122
 07/17  21:00:00,07/17 21:00:00,24.3,22.000000000000004,2685.2164230362314,5.254826659562097,0.04094901344059921,2.3793643989278306,0.06865063507241542
 07/18  06:00:00,07/18 06:00:00,21.1,22.000266760269184,964.4284219584101,1.8873354637150883,-0.005756746900859087,2.439723424193144,0.04338804352803881
 07/18  07:00:00,07/18 07:00:00,21.9,22.000000353244907,2437.842789346093,4.770729529053019,-0.001616380272980623,2.4604535186884906,0.05056509558756817
 07/18  08:00:00,07/18 08:00:00,22.7,22.00000000082141,10326.723310989353,20.208851880605387,0.04792883720069199,3.607349605314134,0.08411709953066716
 07/18  09:00:00,07/18 09:00:00,23.5,22.000000000001705,12903.648675875447,25.2517586612044,0.12833351852198238,3.81696836378571,0.09956708055184964
 07/18  10:00:00,07/18 10:00:00,25.0,22.000000000000007,14519.368298706091,28.413636592379827,0.2888053863362368,3.8374398367406792,0.12001112008140079
 07/18  11:00:00,07/18 11:00:00,26.4,22.0,15248.841812216677,29.84117771470974,0.44486255105784533,3.791304871660112,0.13692759734337584
 07/18  12:00:00,07/18 12:00:00,27.9,22.0,12287.911268186188,24.046793088426984,0.4806914423910517,3.5198937966175503,0.14538774449050695
 07/18  13:00:00,07/18 13:00:00,28.6,22.0,15720.717243204348,30.764613000399898,0.6879432349742153,3.673726082327679,0.16063668204902798
 07/18  14:00:00,07/18 14:00:00,29.3,22.0,16783.174648365806,32.843786004629756,0.8123314851221354,3.6618760301492306,0.16898479622230517
 07/18  15:00:00,07/18 15:00:00,30.0,22.0,17815.844507798414,34.86466635576989,0.9450019679693672,3.636178522913105,0.17660297960288351
 07/18  16:00:00,07/18 16:00:00,29.9,22.0,18531.27094180766,36.26471808572927,0.9706632996010865,3.655875549158094,0.17629509640317684
 07/18  17:00:00,07/18 17:00:00,29.7,22.0,11738.320625635046,22.971273239990307,0.5992844450209212,3.3676370775213944,0.16006587516416604
 07/18  18:00:00,07/18 18:00:00,29.6,21.999999999999996,8270.604956956638,16.185136902067786,0.4167611060671382,2.9719376583110235,0.14023007057636358
 07/18  19:00:00,07/18 19:00:00,28.5,22.0,7010.64569423337,13.719463198108356,0.30213962658886806,2.809337951593865,0.12186887856522285
 07/18  20:00:00,07/18 20:00:00,27.4,22.000000000000004,4793.061667544727,9.379768429637432,0.17161019657815305,2.3353524082384993,0.09242187088693415
 07/18  21:00:00,07/18 21:00:00,26.3,22.0,3977.680339631068,7.784110253681151,0.11340563811902075,2.3433561846417374,0.0838226197449089
 07/19  06:00:00,07/19 06:00:00,21.1,22.0035575750342,3552.264723911118,6.951594371646023,-0.021281009806121517,2.522632715155913,0.04486250243165866
 07/19  07:00:00,07/19 07:00:00,21.7,22.000010534539385,4931.085404176703,9.649873589386894,-0.00980878749943653,2.5864593661248416,0.051365392342300295
 07/19  08:00:00,07/19 08:00:00,22.3,22.000000021542043,12022.882703213425,23.528146190241536,0.023914766558400927,3.8091414187931836,0.08355234302414963
 07/19  09:00:00,07/19 09:00:00,22.9,22.000000000037087,14089.448839647226,27.572306926902595,0.08407615189966709,3.9331094299503624,0.09443410392606369
 07/19  10:00:00,07/19 10:00:00,24.7,22.00000000000006,15552.68141496526,30.435775763141407,0.2784231562272756,3.906163330572939,0.11810704203576576
 07/19  11:00:00,07/19 11:00:00,26.5,21.999999999999996,16110.004483374509,31.526427560419783,0.4806671998031148,3.820894242028855,0.13931786611011018
 07/19  12:00:00,07/19 12:00:00,28.3,21.999999999999996,13351.689831100886,26.128551528573162,0.5577159906149786,3.572484417151513,0.15250273766201516
 07/19  13:00:00,07/19 13:00:00,29.0,22.0,16681.625764523873,32.6450602045477,0.7742348684798733,3.6795482571562137,0.16598215058352042
 07/19  14:00:00,07/19 14:00:00,29.6,22.000000000000004,17405.29571753134,34.06124406561906,0.8770640518336651,3.6566366025676875,0.17253740414648966
 07/19  15:00:00,07/19 15:00:00,30.3,22.0,18432.550380873283,36.07152716413558,1.014378029687702,3.6240473935925785,0.17977436651989878
 07/19  16:00:00,07/19 16:00:00,30.4,22.000000000000004,19146.493836439535,37.46867678363901,1.066362476647697,3.6252449206076647,0.18108771026490236
 07/19  17:00:00,07/19 17:00:00,30.5,22.0,11949.930085651018,23.38538177231119,0.6734736407407935,3.3346567223847745,0.16772571803641842
 07/19  18:00:00,07/19 18:00:00,30.6,22.0,8517.046217092357,16.667409426795217,0.485650418669961,2.955288758604046,0.14966657193144545
 07/19  19:00:00,07/19 19:00:00,29.4,22.000000000000007,7525.352027468497,14.726716296415846,0.36922819106717536,2.860465958460607,0.132991490375816
 07/19  20:00:00,07/19 20:00:00,28.1,22.0,5411.766031686618,10.590540179425867,0.21887953614940786,2.473961267341459,0.10389737923985644
 07/19  21:00:00,07/19 21:00:00,26.9,21.999999999999996,4606.648566746801,9.014967840991783,0.14966404343845283,2.3377315374355203,0.08847302479287547
 07/20  06:00:00,07/20 06:00:00,21.3,22.00555239605029,4706.069420855898,9.20952919932661,-0.022014850611249782,2.5444253248226847,0.04701024940016113
 07/20  07:00:00,07/20 07:00:00,22.3,22.00002518805622,6030.321866684448,11.801021265527295,0.01199393133243265,2.8635528335467435,0.06281114884205972
 07/20  08:00:00,07/20 08:00:00,23.4,22.00000007597976,13579.11825117678,26.573616929895852,0.1260479812746728,3.8715126314610475,0.09965076762383927
 07/20  09:00:00,07/20 09:00:00,24.4,22.00000000020013,15526.066743133182,30.38369225662071,0.24706373508303903,3.922641364762053,0.11453485512400564
 07/20  10:00:00,07/20 10:00:00,26.2,22.000000000000423,16889.108823886618,33.051093588819214,0.47031879746917743,3.865886241467372,0.13694684461928774
 07/20  11:00:00,07/20 11:00:00,28.0,22.0,17588.900804329223,34.42054951923527,0.6997231818241956,3.7705718442038543,0.1570461031674188
 07/20  12:00:00,07/20 12:00:00,29.8,22.0,14335.460387301877,28.053738527009543,0.741382891786122,3.533175033282227,0.16915608980962502
 07/20  13:00:00,07/20 13:00:00,30.1,22.0,17392.08244749259,34.03538639431035,0.9340560047227293,3.619930425469051,0.1770659382915339
 07/20  14:00:00,07/20 14:00:00,30.4,22.0,18057.74555185088,35.3380539175164,1.0057247260956725,3.6103519112062266,0.18034377681198463
 07/20  15:00:00,07/20 15:00:00,30.7,22.0,19083.41904841045,37.34524275618484,1.1008084430926934,3.60064142082037,0.18359500720614458
 07/20  16:00:00,07/20 16:00:00,31.0,22.0,20232.145583586418,39.5932398896016,1.207315463345469,3.5836159134668217,0.1864455051207439
 07/20  17:00:00,07/20 17:00:00,31.3,21.999999999999996,12600.678226538332,24.658861500075012,0.776985979843125,3.3285471489977416,0.17662893386633183
 07/20  18:00:00,07/20 18:00:00,31.6,22.0,8963.415318008569,17.54093017222812,0.5705333886274457,2.9592355894844973,0.16010218069441245
 07/20  19:00:00,07/20 19:00:00,30.1,21.999999999999996,7958.457732311405,15.574281276538954,0.42741547802800406,2.8972886355219423,0.1417185057316723
 07/20  20:00:00,07/20 20:00:00,28.7,22.0,5888.012341242101,11.522529043526616,0.2615651180471912,2.5640444998388126,0.11300182561331647
 07/20  21:00:00,07/20 21:00:00,27.2,22.000000000000007,5018.339450571934,9.820625147890283,0.1730213476843271,2.4056744527948632,0.09354067296533691
 07/21  06:00:00,07/21 06:00:00,24.0,22.011165217885893,6434.708907010426,12.592385336615315,0.0848491498831049,2.887722231581532,0.0803215239075662
 07/21  07:00:00,07/21 07:00:00,25.2,22.0000677892004,7719.278659170522,15.106220468044073,0.1637773008870132,3.093980468614281,0.09890071981813807
 07/21  08:00:00,07/21 08:00:00,26.5,22.00000025104313,16429.772072546923,32.15219583668674,0.49020793857509515,3.8323785100002814,0.13973660675203028
 07/21  09:00:00,07/21 09:00:00,27.7,22.0000000007356,18854.227786758966,36.89672756704299,0.7125575033185807,3.8150827921971677,0.15494119786388355
 07/21  10:00:00,07/21 10:00:00,28.5,22.00000000000208,19643.530355362705,38.44135098896811,0.846582352797594,3.770682441008982,0.1635719334694604
 07/21  11:00:00,07/21 11:00:00,29.4,22.00000000000001,19857.29281949489,38.85967283658491,0.9742896120302462,3.7080076203529373,0.172396199401375
 07/21  12:00:00,07/21 12:00:00,30.2,22.0,16420.43880339713,32.13393112210789,0.8927604106430104,3.5874401701093133,0.17671756694682497
 07/21  13:00:00,07/21 13:00:00,30.5,22.0,20143.124075644548,39.419029502239816,1.135225311770417,3.6247945872431675,0.18231899877391086
 07/21  14:00:00,07/21 14:00:00,30.9,22.0,20900.028914523744,40.90025227891144,1.2333127063605278,3.593568310094551,0.18572031784891332
 07/21  15:00:00,07/21 15:00:00,31.2,22.0,20639.39374891738,40.390203031149476,1.258986508170671,3.567326421724438,0.1880658200213198
 07/21  16:00:00,07/21 16:00:00,29.7,22.0,20922.16097709686,40.94356355596255,1.0681532758966992,3.6906686683607606,0.17541976666230577
 07/21  17:00:00,07/21 17:00:00,28.2,22.0,13241.477272693814,25.912871375134664,0.544332720738048,3.571360738860479,0.15121946870494313
 07/21  18:00:00,07/21 18:00:00,26.7,22.0,9084.362244468148,17.777616916767414,0.28309266308252456,3.239375563525886,0.12035540921279876
 07/21  19:00:00,07/21 19:00:00,26.5,22.0,7343.95459897763,14.371731113459157,0.21911838052029933,2.964769116219632,0.10810173760830236
 07/21  20:00:00,07/21 20:00:00,26.4,21.999999999999996,5547.068920677841,10.855320784105363,0.1618275841099904,2.5760825128551,0.09303836040204301
 07/21  21:00:00,07/21 21:00:00,26.2,22.0,4787.727942760323,9.369330612055426,0.13332606664622326,2.3780512395312656,0.08424112693838083
 07/24  06:00:00,07/24 06:00:00,23.5,22.009278821347134,6343.541985552726,12.413976488361499,0.0626975975019231,2.8881597813009514,0.07533875321570482
 07/24  07:00:00,07/24 07:00:00,24.4,22.00014130210417,7468.036465211323,14.614552769493782,0.11883057695651797,3.0844505222962844,0.09006102288165675
 07/24  08:00:00,07/24 08:00:00,25.2,22.00000093491885,15201.55421183779,29.748638379330316,0.32253299915213235,3.860579958240179,0.12340547739670651
 07/24  09:00:00,07/24 09:00:00,26.1,22.000000003241635,17404.399530181687,34.059490274328155,0.4731286126132672,3.8869597952513035,0.1363488993448472
 07/24  10:00:00,07/24 10:00:00,27.2,22.00000000000751,19277.02973520791,37.724128640328594,0.664629743958735,3.8541473038698437,0.14986214451946303
 07/24  11:00:00,07/24 11:00:00,28.2,22.000000000000018,19944.223132123785,39.02979086521289,0.819870246872166,3.7943051993451817,0.16065944000169988
 07/24  12:00:00,07/24 12:00:00,29.3,22.0,16047.387028198164,31.403888509194058,0.7767182318045659,3.6389101748017807,0.16792498962207972
 07/24  13:00:00,07/24 13:00:00,30.1,22.0,19624.389180940667,38.403892721997394,1.0539438626060598,3.6531420278007833,0.17869045667665495
 07/24  14:00:00,07/24 14:00:00,30.9,22.0,20255.647931295556,39.63923274226136,1.1952877228735361,3.5921858975969743,0.1856488729600749
 07/24  15:00:00,07/24 15:00:00,31.7,22.0,21179.26015603732,41.44669306465229,1.3621308579607867,3.5217672350014615,0.1917547224011307
 07/24  16:00:00,07/24 16:00:00,31.2,22.0,21693.255733162434,42.45255525080711,1.3232712461711797,3.56629704414209,0.18801155228233266
 07/24  17:00:00,07/24 17:00:00,30.8,22.0,13697.984521111612,26.806231939553054,0.7992371372795772,3.430928279606836,0.17612814111178737
 07/24  18:00:00,07/24 18:00:00,30.3,22.0,9394.482561046832,18.384505990306913,0.516996102725893,3.089717180030242,0.1532684008900215
 07/24  19:00:00,07/24 19:00:00,29.0,22.0,7699.854727170898,15.068208859434241,0.3573690056447231,2.9100868058636697,0.1312722194857936
 07/24  20:00:00,07/24 20:00:00,27.6,22.0,5943.362906775873,11.63084717568664,0.22067675481567237,2.6232360092942946,0.10562960827543963
 07/24  21:00:00,07/24 21:00:00,26.3,22.0,5157.960848877453,10.093856847118303,0.14705602047300945,2.4780321252316075,0.08864002233647374
 07/25  06:00:00,07/25 06:00:00,24.5,22.011281463555537,6566.893752413727,12.851064094743107,0.10835662884724402,2.8957299424015557,0.08555229039644202
 07/25  07:00:00,07/25 07:00:00,25.5,22.00010259760837,7257.323535054473,14.202198698736737,0.16841003237503577,2.99390612478301,0.09880848529798592
 07/25  08:00:00,07/25 08:00:00,26.6,22.000000639685663,15618.486851502987,30.564553525446158,0.4763575346794111,3.7953460871502314,0.13969910218644915
 07/25  09:00:00,07/25 09:00:00,27.6,22.000000003153435,18335.832995418954,35.88225635111341,0.680808522618789,3.8127895109630647,0.15352925205844514
 07/25  10:00:00,07/25 10:00:00,28.7,22.00000000001842,19709.817434146287,38.57107129969919,0.8755757333805085,3.7572881893182717,0.16559011545041746
 07/25  11:00:00,07/25 11:00:00,29.9,22.000000000000178,20518.566864407858,40.153751202363715,1.0747573589654917,3.674004768633356,0.17716933089287157
 07/25  12:00:00,07/25 12:00:00,31.0,22.000000000000004,16840.13885107866,32.95526193948857,1.0049038029998232,3.5382465274677415,0.18408506296012372
 07/25  13:00:00,07/25 13:00:00,31.3,22.0,20546.558168646254,40.208528705765666,1.2669466947776449,3.558372120505646,0.18882456693871433
 07/25  14:00:00,07/25 14:00:00,31.5,22.0,20968.233333911543,41.03372472389734,1.3207534639235083,3.540575088127723,0.19032947513841242
 07/25  15:00:00,07/25 15:00:00,31.8,22.0,21378.282127481827,41.83616854693117,1.3891053761135943,3.511804217283594,0.19242695281014452
 07/25  16:00:00,07/25 16:00:00,31.4,22.0,21740.88275122999,42.545758808669255,1.3550063791343032,3.5480187066224853,0.18950239175622424
 07/25  17:00:00,07/25 17:00:00,31.0,22.0,13945.784713337844,27.29116382257895,0.832188630876541,3.4299496723155314,0.17845068071900114
 07/25  18:00:00,07/25 18:00:00,30.6,22.0,9774.315393790446,19.12781877454099,0.5573411535187283,3.118166054517358,0.15791527062589178
 07/25  19:00:00,07/25 19:00:00,29.5,22.0,8301.961603169708,16.246500201897668,0.41283669833722536,2.981902792733299,0.13966885966666626
 07/25  20:00:00,07/25 20:00:00,28.3,22.0,5975.854720439934,11.694431938238617,0.24961857093309603,2.6012003775819013,0.11104042242541244
 07/25  21:00:00,07/25 21:00:00,27.2,21.999999999999996,5038.211842078676,9.859514368060033,0.17370650419756678,2.4111068092361903,0.09375190116236866
 07/26  06:00:00,07/26 06:00:00,23.9,22.0087722484599,5844.82480513328,11.438013317286263,0.07328898966257907,2.7515748235058326,0.07558286119136745
 07/26  07:00:00,07/26 07:00:00,24.7,22.000090167858893,6570.072300299147,12.857284345008116,0.11761307068542261,2.8877939497110683,0.08731555046345918
 07/26  08:00:00,07/26 08:00:00,25.6,22.000000775992703,14167.104338425377,27.724274634883322,0.33815811251681116,3.782594824789334,0.12614610207197607
 07/26  09:00:00,07/26 09:00:00,26.4,22.000000007316583,16169.878267428112,31.643597392227225,0.4717324353407587,3.8292419881876456,0.138297742555142
 07/26  10:00:00,07/26 10:00:00,27.7,22.00000000004995,17621.769309148687,34.484871446474926,0.6659792215590392,3.7910247177522467,0.15396413207636814
 07/26  11:00:00,07/26 11:00:00,29.1,22.000000000000405,18481.055980053046,36.166450058812224,0.8700043890142419,3.713287263920076,0.16878848866091162
 07/26  12:00:00,07/26 12:00:00,30.4,22.0,15654.46870965466,30.634968120654914,0.8718744103455914,3.547839521349743,0.17722116694969706
 07/26  13:00:00,07/26 13:00:00,30.7,22.0,19353.06526786661,37.87292616020863,1.1163627226624275,3.603201159401399,0.1837255270686648
 07/26  14:00:00,07/26 14:00:00,30.9,22.0,19822.23581610241,38.791068133272816,1.1697120324788282,3.5901199888697914,0.18554210409070862
 07/26  15:00:00,07/26 15:00:00,31.2,22.0,20195.620649906174,39.52176252427822,1.2319167041279284,3.5662632431251904,0.18800977032710647
