T_bh,T_f_bh,T_f_bh_in,T_f_bh_out,Q_bh,Xin_g,Xout_g,Xc_g,Xin_GHE,Xout_GHE,Xc_GHE,Xin_HX,Xout_HX,Xc_HX,Xin_r,Xout_r,Xc_r,Xin_tank,Xout_tank,Xc_tank,Xin_mix,Xout_mix,Xc_mix,E_cmp,E_pmp,g_i,x1,x2,x3,x4,X_eff
286.51912996184376,284.51831069785663,283.4118782864748,285.62474310923847,18.52610429617722,64.29326495289703,43.569065052518816,20.724199900378217,243.77171381654207,18.00327714269642,225.76843667384566,18.00327714269642,-89.9407111472127,107.94398828990911,2004.63578085332,-928.7227664817201,2933.3585473350404,928.7227664817201,900.4952723998201,28.227494081899977,,,,2094.779140764556,200,,66417.79403559725,111328.02778133722,82847.093443852,68947.04398969744,0.3924104313148848
286.490126408267,284.4897565329635,283.3835726288876,285.5959404370394,18.521943289846927,64.27882453530101,43.18866600427184,21.090158531029175,243.34988558901412,17.587832209976007,225.76205337903812,17.587832209976007,-90.3497619168711,107.9375941268471,2005.1003605290018,-928.6886601523876,2933.7890206813895,928.6886601523876,900.4952723998201,28.193387752567446,,,,2095.611342030615,200,,66395.8149029656,111333.4059065846,82845.94276446791,68935.84209599256,0.3922681753276556
286.4610382226097,284.46111912555745,283.35518449720394,285.56705375391095,18.51776941715088,64.26433946607996,42.80724716916912,21.457092296910837,242.93166768521698,17.176018748424124,225.75564893679285,17.176018748424124,-90.755204699335,107.93122344775912,2005.566491354441,-928.6544746011682,2934.2209659556092,928.6544746011682,900.4952723998201,28.15920220134808,,,,2096.446116569824,200,,66373.76291684568,111338.80342732956,82844.78956144041,68924.6015952487,0.3921255830486804
286.43186849074607,284.43240151218487,283.32671690069265,285.5380861236771,18.513583134825705,64.24981133029938,42.424849903149514,21.824961427149866,242.51714702846257,16.767922967146344,225.74922406131623,16.767922967146344,-91.15695254583004,107.92487551297639,2006.0341233637153,-928.6202137960239,2934.654337159739,928.6202137960239,900.4952723998201,28.12494139620378,,,,2097.2833730348584,200,,66351.64044483355,111344.21978030984,82843.63396958626,68913.32367840153,0.39198267091021
286.4026201973106,284.40360662978475,283.2981727499174,285.5090405096521,18.50938488449872,64.2352416605892,42.04151419679107,22.193727463798126,242.10640719754554,16.363627754269864,225.74277944327568,16.363627754269864,-91.55492184698001,107.91854960124988,2006.503208252521,-928.5858815845056,2935.0890898370267,928.5858815845056,900.4952723998201,28.09060918468549,,,,2098.1230231002555,200,,66329.44977781561,111349.65442103104,82842.4761195947,68902.00949778667,0.39183945478472154
286.373296228386,284.3747373182801,283.2695548592755,285.4799197772847,18.50517509357318,64.220631940216,41.65727871300366,22.563353227212332,241.69952853582618,15.963212784244005,225.73631575158217,15.963212784244005,-91.94903221528456,107.91224499952857,2006.9736992472565,-928.5514816781781,2935.5251809254346,928.5514816781781,900.4952723998201,28.056209278357983,,,,2098.9649812853636,200,,66307.19313266016,111355.10682215886,82841.31613750226,68890.66016857867,0.3916959500167542
286.34389937417455,284.3457963232662,283.2408659496949,285.4507266968375,18.50095417507746,64.2059836025595,41.27218082212214,22.93380278043736,241.29658825439108,15.566754622001337,225.72983363238976,15.566754622001337,-92.33920640503658,107.90596102703792,2007.4455511472027,-928.5170176680438,2935.9625688152464,928.5170176680438,900.4952723998201,28.02174526822364,,,,2099.8091649845082,200,,66284.87265269647,111360.57647410044,82840.15414521843,68879.27676895619,0.391552171419356
286.31443233164833,284.31678629855855,283.2121086511261,285.42146394599104,18.49672252860905,64.19129803438872,40.8862566391761,23.30504139521262,240.897660537704,15.17432682629264,225.72333371141139,15.17432682629264,-92.72537017434354,107.89969700063618,2007.9187202053186,-928.4824930221196,2936.4012132274383,928.4824930221196,900.4952723998201,27.987220622299446,,,,2100.65549427819,200,,66262.49041176657,111366.06288359588,82838.99026044461,68867.86034218778,0.39140813330782603
286.2848977071738,284.28770980881353,283.1832855051601,285.392134112467,18.49248054037308,64.17657657599563,40.499541058759206,23.67703551723642,240.50281664418574,14.786000050534613,225.71681659365112,14.786000050534613,-93.10745221744506,107.89345226797967,2008.3931641225126,-928.4479110840671,2936.8410752065797,928.4479110840671,900.4952723998201,27.95263868424695,,,,2101.5038919253843,200,,66240.04841419266,111371.56557365584,82837.82459663009,68856.41189660504,0.39126384950254717
286.25529801910574,284.258569332102,283.1543989675913,285.3627396966127,18.488228583367707,64.16182052183851,40.11206778983324,24.049752732005267,240.1121250048207,14.401842141939147,225.71028286288157,14.401842141939147,-93.48538404837913,107.88722619031827,2008.8688420630913,-928.4132750988392,2937.2821171619307,928.4132750988392,900.4952723998201,27.918002699019098,,,,2102.354283326458,200,,66217.5485976572,111377.08408387497,82836.65726383962,68844.93240696492,0.3911193333368217
286.2256357003471,284.229367262316,283.1254514107389,285.33328311389306,18.483967018806723,64.14703112547903,39.723869392745264,24.423161732733767,239.72565132354663,14.021918237651168,225.70373308589546,14.021918237651168,-93.8590998907394,107.88101812839056,2009.3457144171139,-928.3785881695721,2937.724302586686,928.3785881695721,900.4952723998201,27.883315769752016,,,,2103.2065962386546,200,,66194.99283611067,111382.6179674284,82835.48836730339,68833.42281612079,0.3909745977066975
286.19591310087276,284.20010591185195,283.09644512621907,285.30376669748483,18.47969619463703,64.13220959443723,39.334977309444945,24.797232284992283,239.34345866794288,13.646290860605404,225.69716780733748,13.646290860605404,-94.2285366312908,107.8748274918962,2009.823743082806,-928.3438533251009,2938.167596407907,928.3438533251009,900.4952723998201,27.84858092528077,,,,2104.0607610725947,200,,66172.38293841355,111388.16679474467,82834.31800969309,68821.88403401506,0.3908296550220396
286.166132490213,284.17078751388806,283.06738232710757,285.27419270066855,18.475416447452833,64.11735709683461,38.945421900534924,25.171935196299685,238.96560756543343,13.275020010421974,225.69058755501146,13.275020010421974,-94.59363367473878,107.86865368516075,2010.302891169796,-928.3090734779407,2938.611964647737,928.3090734779407,900.4952723998201,27.813801078120605,,,,2104.9167105094334,200,,66149.72065361604,111393.73014980332,82833.14628970888,68810.31694057357,0.3906845172729874
286.1362960598941,284.1414142247908,283.03826515032785,285.2445632992538,18.471128102808233,64.10247476247889,38.55523247821037,25.54724228426852,238.59215609397364,12.908163253952475,225.68399284002118,12.908163253952475,-94.95433286788383,107.86249612183632,2010.7831229547062,-928.2742514196945,2939.0573743744008,928.2742514196945,900.4952723998201,27.778979019874328,,,,2105.774379438353,200,,66127.00767193668,111399.30762959758,82831.97330192759,68798.72238621672,0.39053919604188037
286.1064059258358,284.1119881266309,283.0090956592324,285.21488059402935,18.46683147411994,64.08756367905603,38.164437335703745,25.923126343352287,238.22315996697338,12.545775813630293,225.6773841533431,12.545775813630293,-95.31057844646958,107.85635426009986,2011.2644040982736,-928.2393898765243,2939.503793974798,928.2393898765243,900.4952723998201,27.74411747670422,,,,2106.633705176013,200,,66104.24562418416,111404.89884698032,82830.79913867346,68787.1011913053,0.3903937024674257
286.076464130702,284.0825112293186,282.9798758456193,285.1851466130179,18.462526864661196,64.07262489905,37.77306378260355,26.299561116446448,237.85867262282488,12.187910651891054,225.67076197093382,12.187910651891054,-95.66231689765917,107.85022754955023,2011.746701329881,-928.2044914611129,2939.951192790994,928.2044914611129,900.4952723998201,27.709219061292742,,,,2107.4946270677615,200,,66081.43608692437,111410.50342670546,82829.62388839951,68775.45414900617,0.39024804731360113
286.04647264620405,284.0529854729036,282.9506076320294,285.15536331377774,18.45821456759682,64.05765943986424,37.381138175359425,26.676521264504814,237.49874530769165,11.834618554159466,225.66412675353217,11.834618554159466,-96.0094969117296,107.84411546588906,2012.229982436574,-928.1695586674635,2940.3995411040373,928.1695586674635,900.4952723998201,27.674286267643424,,,,2108.3570864806356,200,,66058.58058213172,111416.12100529026,82828.44763551845,68763.78202512275,0.39010224097205515
286.0164333753552,284.0234127299743,282.9212928742267,285.12553258572194,18.45389486463774,64.04266827915252,36.98868594440097,27.053982334751552,237.14342715304136,11.485948210563503,225.65747894247787,11.485948210563503,-96.35206928798166,107.83801749854517,2012.7142165758305,-928.134593971184,2940.8488105470146,928.134593971184,900.4952723998201,27.639321571363894,,,,2109.2210270724527,200,,66035.68057917382,111421.75123519248,82827.27046377907,68752.08555866615,0.3899562934178872
285.9863481546763,283.9937948075098,282.8919333628538,285.0956562521658,18.449568029319344,64.0276523661961,36.59573162998191,27.43192073621418,236.79276526075762,11.141946292618272,225.65081896813933,11.141946292618272,-96.68998686174663,107.8319331543649,2013.1993736436089,-928.0995996729442,2941.298973316553,928.0995996729442,900.4952723998201,27.604327273124113,,,,2110.0863941361313,200,,66012.73749695928,111427.3937766062,82826.09245099765,68740.36546364284,0.3898102143216877
285.95621875635027,283.96413344933006,282.86253082604645,285.0657360726137,18.44523432426125,64.01261261239392,36.20229890514937,27.810313707244553,236.44680477309745,10.8026575307237,225.64414724237375,10.8026575307237,-97.0232044222937,107.82586195301741,2013.6854248575082,-928.0645780661243,2941.7500029236326,928.0645780661243,900.4952723998201,27.569305666304217,,,,2110.95313514775,200,,65989.75270504577,111433.04830516034,82824.9136747038,68728.62242887446,0.3896640129581197
285.92604689032646,283.9344303379203,282.83308693110223,285.0357737447383,18.44089400376122,63.997549900264715,35.80841060878791,28.189139291476806,236.1055889515098,10.468124786437837,225.63746416507195,10.468124786437837,-97.35167864405125,107.81980343048909,2014.1723422609828,-928.0295313158538,2942.2018735768365,928.0295313158538,900.4952723998201,27.53425891603365,,,,2111.821199247756,200,,65966.72752556934,111438.71450548708,82823.73420807143,68716.85711952025,0.3895176982946746
285.8958342063732,283.9046870966113,282.8036032867326,285.00577090649006,18.436547312609825,63.98246507933328,35.414088770415496,28.568376308917784,235.76915924532048,10.138389124890306,225.63077012043018,10.138389124890306,-97.67536801470037,107.81375713959068,2014.6600989884296,-927.994461540067,2942.6545605284964,927.994461540067,900.4952723998201,27.499189140246926,,,,2112.690537478035,200,,65943.6632343872,111444.39207475165,82822.55412264753,68705.07017729233,0.3893712789527824
285.8655822960799,283.8749052914152,282.7740814448053,284.9757291380251,18.432194487635996,63.96735897149421,35.01935463968063,28.94800433181358,235.43755536391174,9.813489882879264,225.6240654810325,9.813489882879264,-97.99423276105863,107.8077226439379,2015.1486689875107,-927.959370749513,2943.108039737024,927.959370749513,900.4952723998201,27.464098349692904,,,,2113.5611024728005,200,,65920.56106320718,111450.08071908972,82821.37348633548,68693.2622218189,0.38922476326099403
285.8352926948076,283.8450864330646,282.7445229024339,284.94564996369525,18.427835756879908,63.95223236814148,34.62422871055285,29.32800365758863,235.11081534152302,9.493464736106544,225.61735060541648,9.493464736106544,-98.30823477904913,107.80169951515568,2015.6380272139986,-927.9242609109384,2943.562288124937,927.9242609109384,900.4952723998201,27.42898851111829,,,,2114.432848624018,200,,65897.42220091764,111455.78015621529,82820.19236552311,68681.43385103546,0.38907815922816025
285.80496688358863,283.8152319788038,282.71492910370824,284.9155348538994,18.423471340600326,63.93708603366436,34.22873074837914,29.708355285285215,234.7889756038424,9.178349764015486,225.61062583982692,9.178349764015486,-98.61733759718216,107.79568736119765,2016.1281494272903,-927.8891338917012,2944.0172833189918,927.8891338917012,900.4952723998201,27.393861491881125,,,,2115.3057318799356,200,,65874.24779360104,111461.4901127531,82819.01082321914,68669.58564142877,0.388931474578372
285.7746062909751,283.7853433342577,282.6853014415745,284.88538522694085,18.419101451087272,63.92192070479726,33.83287981396797,30.08904089082929,234.47207102993755,8.868179511678608,225.60389151825893,8.868179511678608,-98.92150627172256,107.78968578340117,2016.6190122948535,-927.8539915152511,2944.4730038101047,927.8539915152511,900.4952723998201,27.358719115430972,,,,2116.1797097825456,200,,65851.03894820152,111467.21032573518,82817.82892092364,68657.7181496768,0.38878471674564624
285.744212294837,283.7554218551706,282.6556412595419,284.8552024507993,18.41472629320747,63.90673709251267,33.43669428839051,30.47004280412216,234.16013501342394,8.562987050512271,225.59714796291166,8.562987050512271,-99.2207073518233,107.78369440233557,2017.1105932816488,-927.8188355310853,2944.929428812734,927.8188355310853,900.4952723998201,27.323563131265132,,,,2117.0547413585055,200,,65827.79673250245,111472.94054116058,82816.64671761694,68645.83191276094,0.3886378928932225
285.713786224111,283.72546884913334,282.62594985339706,284.8249878448696,18.410346064608063,63.89153588272817,33.040191896470475,30.851343986257696,233.8531995210644,8.262804036164978,225.59039548489943,8.262804036164978,-99.51490881510885,107.77771285127383,2017.602870638685,-927.7836676238037,2945.386538262489,927.7836676238037,900.4952723998201,27.28839522398357,,,,2117.9307870783878,200,,65804.5221767614,111478.68051390731,82815.46427006618,68633.92744876177,0.3884910099213274
285.6833293604994,283.6954855772413,282.5962284728401,284.7947426816425,18.405960956093487,63.87631773761425,32.64338972991858,31.23292800769567,233.5512951496646,7.967660765051999,225.58363438461262,7.967660765051999,-99.80408001627828,107.77174078133028,2018.095823345278,-927.7484894050556,2945.8443127503333,927.7484894050556,900.4952723998201,27.253217005235456,,,,2118.8078087813024,200,,65781.21627473598,111484.4300070184,82814.28163255713,68622.00525741914,0.3883440744807109
285.65284294011974,283.66547325582115,282.5664783232535,284.76446818838883,18.40157115091284,63.86108329312128,32.24630426788934,31.61477902523194,233.25445117829534,7.677586228452881,225.57686494984245,7.677586228452881,-100.08819161075763,107.76577783921051,2018.589431296268,-927.7133024813562,2946.3027337776243,927.7133024813562,900.4952723998201,27.218030081536085,,,,2119.6857698174317,200,,65757.87998593926,111490.18879424152,82813.09885917217,68610.06582097529,0.38819709294965954
285.62232815510816,283.6354330577748,282.53670056690277,284.7341655486468,18.397176827160788,63.84583316731163,31.8489514024222,31.996881764889434,232.96269562600588,7.392608163874821,225.57008746213106,7.392608163874821,-100.36721554926187,107.7598237131367,2019.0836747949968,-927.6781083092476,2946.7617831042444,927.6781083092476,900.4952723998201,27.182835909427467,,,,2120.5646345678424,200,,65734.51423472611,111495.95665335061,82811.91599892708,68598.10960436545,0.38805007151525384
285.5917861551733,283.6053661143839,282.5068963248798,284.70383590388803,18.392778155457066,63.83056795230652,31.451346454878237,32.379221497428276,232.6760552964857,7.112753107139532,225.5633021893462,7.112753107139532,-100.64112496331043,107.75387807044996,2019.578535103669,-927.6429083761,2947.221443479769,927.6429083761,900.4952723998201,27.147635976279844,,,,2121.444368908587,200,,65711.11991445828,111501.73337351524,82810.73310184653,68586.13705652702,0.38790301609647554
285.5612180491052,283.5752735166269,282.4770666783132,284.67348035494064,18.388375300725023,63.815288220458385,31.053504199022218,32.76178402143617,232.39455583067956,6.83804643928623,225.55650939139335,6.83804643928623,-100.90989416564814,107.74794060493437,2020.0739940576896,-927.6077040858137,2947.681698143503,927.6077040858137,900.4952723998201,27.112431685993556,,,,2122.324939854995,200,,65687.69788623387,111507.51875020597,82809.55021512398,68574.14861026345,0.3877559324045526
285.53062490623836,283.5451563166182,282.4472126697949,284.6430999634415,18.383968422408845,63.799994525104644,30.655438880686138,33.1445556444185,232.11822175368422,6.5685124338943695,225.54970931978986,6.5685124338943695,-101.17349860007717,107.74201103397154,2020.5700340451551,-927.5724967628953,2948.1425308080507,927.5724967628953,900.4952723998201,27.077224363075175,,,,2123.2063155182304,200,,65664.24898018666,111513.31258497213,82808.3673832615,68562.14468289222,0.3876088259509356
285.5000077578694,283.51501552909434,282.417335304904,284.6126957532847,18.37955767384303,63.784687398379624,30.257164235435322,33.527523162944306,231.84707651805616,6.3041743019529255,225.54290221610324,6.3041743019529255,-101.43191476623937,107.7360890681923,2021.0666381825333,-927.5372877194025,2948.603925901936,927.5372877194025,900.4952723998201,27.042015319582333,,,,2124.0884652313935,200,,65640.7739980633,111519.11468784288,82807.18465031919,68550.12567725935,0.38746170202697683
285.4693675986319,283.4848521326994,282.38743555344246,284.5822687119564,18.375143203078448,63.76936735408123,29.85869350813378,33.91067384594746,231.58114254894113,6.04505423536669,225.53608831357445,6.04505423536669,-101.68512019856361,107.7301744339303,2021.5637901449397,-927.50207820813,2949.0658683530696,927.50207820813,900.4952723998201,27.006805808309878,,,,2124.9713593843107,200,,65617.27371313392,111524.9248750991,82806.00205834242,68538.09198190304,0.38731456573223577
285.4387053878276,283.4546670713137,282.35751435076264,284.5518197918647,18.370725152906672,63.754034887755445,29.460039470562407,34.29399541719304,231.3204412853031,5.791173447831404,225.5292678374717,5.791173447831404,-101.93309342074642,107.72426686857781,2022.0614741831787,-927.4668694361814,2949.52834361936,927.4668694361814,900.4952723998201,26.97159703636123,,,,2125.854969418666,200,,65593.74887138802,111530.74296954664,82804.81964782151,68526.0439716045,0.3871674219759686
285.4080220507161,283.42446125531995,282.32757259902064,284.52134991161927,18.36630366107571,63.73869047744498,29.061214438806584,34.6774760386384,231.0649932204703,5.542552215631543,225.52244100483878,5.542552215631543,-102.17581390329521,107.71836611892675,2022.5596750998984,-927.4316625666308,2949.991337666529,927.4316625666308,900.4952723998201,26.936390166810725,,,,2126.7392677848575,200,,65570.20019263339,111536.56880024188,82803.63745774617,68513.9820079419,0.3870202754849817
285.37731847976335,283.3942355628338,282.29761116839643,284.49085995727114,18.361878860458663,63.72333458427459,28.662230290019462,35.06110429425513,230.81481794084692,5.2992099153306915,225.51560802551623,5.2992099153306915,-102.4132620260841,107.71247194141479,2023.058378231356,-927.3964587201344,2950.4548369514905,927.3964587201344,900.4952723998201,26.90118632031431,,,,2127.6242279082676,200,,65546.628371372,111542.4022022908,82802.45552566164,68501.90643972965,0.38687313080988817
285.34659553585067,283.36399084089044,282.2676308982685,284.46035078351235,18.357450879261638,63.70796765317264,28.263098478718852,35.444869174453785,230.56993416290993,5.061165061396086,225.50876910151385,5.061165061396086,-102.64541904040615,107.70658410180224,2023.5575694230758,-927.3612589755813,2950.9188283986573,927.3612589755813,900.4952723998201,26.865986575761212,,,,2128.509824147673,200,,65523.03407778674,111548.24301656378,82801.27388769103,68489.81760352178,0.3867259923326444
285.31585404944394,283.33372790660934,282.2376325983759,284.42982321484277,18.353019841060995,63.692590113000364,27.863830052289146,35.82876006071122,230.33035976881283,4.8284353410176415,225.5019244277952,4.8284353410176415,-102.87226703601019,107.70070237702782,2024.0572350352675,-927.3260643767846,2951.383299412052,927.3260643767846,900.4952723998201,26.83079197696452,,,,2129.3960317878013,200,,65499.41795842834,111554.09108979745,82800.09257876125,68477.71582392824,0.3865788642683889
285.2850948217263,283.30344754827934,282.20761704987694,284.39927804668173,18.348585865249596,63.67720237810049,27.464435666627633,36.21276671147285,230.0961118413419,4.601037648350311,225.49507419299158,4.601037648350311,-103.09378890077514,107.69482654912545,2024.5573618745912,-927.2908759233361,2951.848237797927,927.2908759233361,900.4952723998201,26.79560352351598,,,,2130.2828269500806,200,,65475.78063750037,111559.94627374494,82798.91163229756,68465.60141432041,0.3864317506808415
285.2543186256922,283.2731505264655,282.17758500646346,284.3687160464675,18.34414906691377,63.6618048478703,27.06492560039647,36.59687924747383,229.8672066960529,4.378988117422098,225.4882185786308,4.378988117422098,-103.30996829418882,107.68895641161092,2025.057937227401,-927.2556945827241,2952.313631810125,927.2556945827241,900.4952723998201,26.760422182903994,,,,2131.170186617246,200,,65452.122717256265,111565.80842562902,82797.7310806285,68453.47467697249,0.38628465547876883
285.22352620720653,283.2428375750356,282.14753719536895,284.33813795470223,18.339709557138317,63.646397907820145,26.66530976947316,36.98108813834698,229.6436599132622,4.162302153056325,225.4813577602059,4.162302153056325,-103.5207896120973,107.68309176515363,2025.5589488164508,-927.2205212863995,2952.77947010285,927.2205212863995,900.4952723998201,26.72524888657938,,,,2132.058088572337,200,,65428.44477905911,111571.67740761534,82796.55095485871,68441.33590362527,0.3861375824266429
285.19271828602876,283.21250940217084,282.11747431837193,284.30754448596974,18.33526744312918,63.630981929999095,26.26559774064402,37.365384189355076,229.4254863683862,3.9509944614659847,225.4744919069202,3.9509944614659847,-103.72623795723119,107.67723241869717,2026.0603847891905,-927.1853569318944,2953.245741721085,927.1853569318944,900.4952723998201,26.690084532074252,,,,2132.946511374164,200,,65404.747384099755,111577.55308668724,82795.37128493708,68429.18537584133,0.3859905351492203
285.16189555680256,283.1821666913428,282.0873970527659,284.2769363299197,18.33082282833131,63.61555727340402,25.865798744845815,37.7497585285582,229.21270026069968,3.7450790784715946,225.46762118222807,3.7450790784715946,-103.92629911122381,107.6713781896954,2026.5622337066598,-927.1502023850709,2953.7124360917305,927.1502023850709,900.4952723998201,26.65492998525076,,,,2133.8354343337373,200,,65381.03107409837,111583.43533452325,82794.19209973447,68417.0233653553,0.3858435171359429
285.13105869001265,283.151810102249,282.05730605228325,284.2463141522147,18.326375812626665,63.60012428466675,25.465921690076527,38.13420259459022,229.005315141581,3.544569397769252,225.46074574381174,3.544569397769252,-104.12095950454737,107.66552890231662,2027.064484518615,-927.1150584796864,2954.1795429983013,927.1150584796864,900.4952723998201,26.61978607986623,,,,2134.724837474667,200,,65357.296372165365,111589.32402720748,82793.01342703096,68404.85013451675,0.3856965317479692
285.10020833290974,283.1214402716709,282.027201947916,284.2156785954258,18.321926492952244,63.58468330019886,25.065975174449704,38.51870812574916,228.8033439421899,3.34947819651323,225.4538657456767,3.34947819651323,-104.3102061922047,107.65968438871793,2027.5671264496068,-927.0799259916135,2954.6470524412202,927.0799259916135,900.4952723998201,26.584653591793426,,,,2135.614701409552,200,,65333.543783504865,111595.21904375435,82791.83529265097,68392.66593677882,0.3855495822390431
285.0693451104044,283.0910578146376,281.99708534922894,284.1850302800463,18.317474960803388,63.569234637527146,24.665967494580944,38.903267142946206,228.6067989926836,3.1598176624682868,225.4469813302153,3.1598176624682868,-104.49402682475376,107.65384448722205,2028.0701495164665,-927.0448057814431,2955.1149552979095,927.0448057814431,900.4952723998201,26.54953338162295,,,,2136.505007839323,200,,65309.773795610905,111601.12027293327,82790.65772524444,68380.47101608518,0.38540267167351416
285.0384696259301,283.06066332465184,281.9669568442331,284.1543698050706,18.313021308131724,63.55377861576187,24.265906665022023,39.28787195073985,228.41569206101178,2.9755994154222463,225.44009264558954,2.9755994154222463,-104.67240962911754,107.64800904453979,2028.5735433485474,-927.0096984863159,2955.583241834863,927.0096984863159,900.4952723998201,26.514426086495746,,,,2137.3957383736547,200,,65285.986880110766,111607.0275977988,82789.48074595648,68368.26560935986,0.3852558031214599
285.0075824622775,283.03025737533585,281.93681700148073,284.12369774919097,18.308565619830325,63.53831552951721,23.865800419085843,39.67251511043137,228.23003435726383,2.7968345337601717,225.43319982350366,2.7968345337601717,-104.84534337546019,107.64217790922036,2029.077298720297,-926.9746049323584,2956.0519036526553,926.9746049323584,900.4952723998201,26.47933253253825,,,,2138.286876033935,200,,65262.18349199902,111612.94091585102,82788.30438225635,68356.0499440454,0.38510897941110944
284.9766841824008,282.99984052043715,281.9066663696282,284.09301467124607,18.304107981145037,63.5228456746316,23.465656229415135,40.057189445216466,228.04983657441767,2.623533573949398,225.42630300046827,2.623533573949398,-105.01281737032743,107.63635094427683,2029.5814060556631,-926.9395257385395,2956.5209317942026,926.9395257385395,900.4952723998201,26.444253338719363,,,,2139.178403770993,200,,65238.36407122812,111618.86011939545,82787.12865465492,68343.82424090715,0.3849622033736847
284.9457753301954,282.9694132951527,281.87650547906236,284.0623211112431,18.29964847261724,63.50736933061703,23.06548131151849,40.44188801909854,227.87510889701122,2.455706593603987,225.41940230340722,2.455706593603987,-105.17482142134266,107.63052801494665,2030.0858564697173,-926.904461601201,2956.9903180709184,926.904461601201,900.4952723998201,26.409189201380855,,,,2140.0703054765527,200,,65214.52904276573,111624.78510926722,82785.95358624565,68331.58871263292,0.38481547767704155
284.91485643125026,282.93897621661506,281.8463348422393,284.03161759099083,18.29518717254807,63.49188676921092,22.6652826369484,40.82660413226252,227.70586102724752,2.2933631712099407,225.4124978560376,2.2933631712099407,-105.33134582062281,107.62470899183276,2030.5906412794648,-926.8694131678254,2957.46005444729,926.8694131678254,900.4952723998201,26.374140768005304,,,,2140.9625654903866,200,,65190.678817566324,111630.71578842035,82784.77919847314,68319.34356496783,0.3846688049072599
284.8839279935735,282.90852978465944,281.81615495447477,284.0009046148441,18.290724156611724,63.47639825303412,22.265066942348238,41.21133131068588,227.54210220372767,2.136512425592947,225.40558977813473,2.136512425592947,-105.48238132617624,107.61889375176918,2031.0957520900993,-926.8343810631629,2957.9301331532624,926.8343810631629,900.4952723998201,26.339108663342813,,,,2141.855168677655,200,,65166.8137929208,111636.65206308354,82783.60551200935,68307.08899676043,0.38452218755624035
284.8529905082936,282.8780744825144,281.7859662946289,283.97018267039994,18.28625949795546,63.46090403593794,21.86484073882697,41.59606329711097,227.38384122018195,1.9851630345916056,225.39867818559034,1.9851630345916056,-105.6279191435759,107.6130821781675,2031.6011807839773,-926.7993658901006,2958.4005466740778,926.7993658901006,900.4952723998201,26.30409349028048,,,,2142.748100408908,200,,65142.934352974175,111642.59384262988,82782.4325467826,68294.82520022464,0.3843756280253288
284.8220444503366,282.8476107774657,281.7557693257623,283.93945222916915,18.281793267322694,63.44540436343138,21.464610321030435,41.980794042400944,227.2310864432412,1.8393232530991697,225.39176319014203,1.8393232530991697,-105.76795090610447,107.60727415920364,2032.106919507146,-926.7643682307634,2958.8712877379094,926.7643682307634,900.4952723998201,26.26909583094323,,,,2143.6413465354613,200,,65119.040869372344,111648.5410394275,82781.26032201605,68282.5523612659,0.3842291286296842
284.79109027907936,282.8171391215013,281.7255644957769,283.90871374722576,18.277325533130103,63.42989947294868,21.064381775845597,42.36551769710308,227.0838458300062,1.6990009296006434,225.38484490040554,1.6990009296006434,-105.9024686589574,107.60146958855805,2032.6129606608613,-926.729388647113,2959.3423493079745,926.729388647113,900.4952723998201,26.23411624729283,,,,2144.5348933739792,200,,65095.133701654326,111654.49356873996,82780.08885624752,68270.27065968074,0.38408269160111885
284.76012843898104,282.7866599519315,281.6953522380298,283.8779676658332,18.27285636157017,63.414389594205204,20.664160990842472,42.75022860336273,226.9421269439142,1.5642035230101037,225.3779234209041,1.5642035230101037,-106.03146484246034,107.59566836547044,2033.1192968904334,-926.6944276819208,2959.813724572354,926.6944276819208,900.4952723998201,26.19915528210072,,,,2145.4287276859654,200,,65071.21319779595,111660.45134860203,82778.91816736275,68257.98026942974,0.3839363190917603
284.7291593601922,282.7561736919885,281.66513297192756,283.8472144120495,18.268385816701038,63.39887494950927,20.263953662401168,43.1349212871081,226.805936970823,1.4349381175477516,225.37099885327527,1.4349381175477516,-106.1549322761779,107.58987039372565,2033.6259210751934,-926.6594858594568,2960.2854069346504,926.6594858594568,900.4952723998201,26.1642134596367,,,,2146.322836659793,200,,65047.27969466626,111666.4142997054,82777.74827261872,68245.68135886942,0.3837900131772822
284.6981834591434,282.72568075140725,281.6349071035023,283.8164543993122,18.263913960520007,63.38335575401724,19.86376530354942,43.51959045046782,226.67528273364425,1.3112114380069702,225.36407129563727,1.3112114380069702,-106.27286414464375,107.58407558265071,2034.13282632126,-926.6245636866413,2960.7573900079014,926.6245636866413,900.4952723998201,26.12929128682117,,,,2147.2172078959984,200,,65023.33351845323,111672.38234531459,82776.5791886833,68233.3740909633,0.38364377585958787
284.667201139113,282.6951815269769,281.604675025955,283.78568802799884,18.259440853111606,63.367832216247315,19.46360125160278,43.90423096464454,226.55017070694748,1.1930298636918593,225.35714084325562,1.1930298636918593,-106.3852539811282,107.57828384482006,2034.6400059412056,-926.5896616516411,2961.2296675928465,926.5896616516411,900.4952723998201,26.094389251820985,,,,2148.1118293776785,200,,64999.37498522442,111678.35541102826,82775.41093158728,68221.05862358122,0.383497609071915
284.63621279077535,282.66467640309537,281.5744371202124,283.75491568597835,18.254966552592524,63.35230453788854,19.06346667532592,44.28883786256262,226.4306070299617,1.0803994417812801,225.3502075881804,1.0803994417812801,-106.49209565710615,107.57249509888743,2035.1474534697536,-926.5547802298308,2961.702233699584,926.5547802298308,900.4952723998201,26.059507830010716,,,,2149.0066894814954,200,,64975.40440114816,111684.33342498716,82774.24351692581,68208.73510957809,0.38335151467729095
