,T_b,T_b_f_in,T_b_f_out,T_tank_w,COP,g_conv,Q_b_unit,Q_ref_cond,Q_ref_evap,Q_env_loss,Q_use_loss,total_loss,Q_ref,is_on,E_cmp,E_pmp,Xc_g,Xg,Xb,X_ref_tank,dV_w_serv,dV_w_sup_tank,dV_w_sup_mix
3268,288.74721493819084,288.74721493819084,288.74721493819084,64.66037067669565,0.0,52.94732192805341,0.0,0.0,0.0,29.157918346488497,0.0,29.157918346488497,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,288.74837485280267,288.74837485280267,288.74837485280267,64.65205612789886,0.0,52.96254632149656,0.0,0.0,0.0,29.154168987609673,0.0,29.154168987609673,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,288.7495247746304,288.7495247746304,288.7495247746304,64.64374264825341,0.0,52.97772693670639,0.0,0.0,0.0,29.15042011085347,0.0,29.15042011085347,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,288.75066484714904,288.75066484714904,288.75066484714904,64.63543023762182,0.0,52.99286415028019,0.0,0.0,0.0,29.146671716157897,0.0,29.146671716157897,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,288.75179521110437,288.75179521110437,288.75179521110437,64.62711889586662,0.0,53.0079583334149,0.0,0.0,0.0,29.14292380346096,0.0,29.14292380346096,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3273,288.75291600446747,288.75291600446747,288.75291600446747,64.61880862285037,0.0,53.02300985200909,0.0,0.0,0.0,29.139176372700682,0.0,29.139176372700682,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,288.7540273625289,288.7540273625289,288.7540273625289,64.61049941843564,0.0,53.038019066767646,0.0,0.0,0.0,29.13542942381509,0.0,29.13542942381509,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,288.7551294179656,288.7551294179656,288.7551294179656,64.60219128248502,0.0,53.05298633330241,0.0,0.0,0.0,29.131682956742225,0.0,29.131682956742225,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3276,288.7562223009037,288.7562223009037,288.7562223009037,64.59388421486112,0.0,53.06791200223059,0.0,0.0,0.0,29.127936971420123,0.0,29.127936971420123,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,288.7573061389811,288.7573061389811,288.7573061389811,64.58557821542657,0.0,53.08279641927067,0.0,0.0,0.0,29.124191467786844,0.0,29.124191467786844,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,288.75838105740235,288.75838105740235,288.75838105740235,64.57727328404401,0.0,53.09763992533598,0.0,0.0,0.0,29.120446445780452,0.0,29.120446445780452,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,288.75944717900575,288.75944717900575,288.75944717900575,64.5689694205761,0.0,53.112442856626195,0.0,0.0,0.0,29.116701905339006,0.0,29.116701905339006,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,288.7605046243115,288.7605046243115,288.7605046243115,64.56066662488551,0.0,53.12720554471641,0.0,0.0,0.0,29.112957846400587,0.0,29.112957846400587,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,288.76155351157996,288.76155351157996,288.76155351157996,64.55236489683496,0.0,53.14192831664426,0.0,0.0,0.0,29.10921426890328,0.0,29.10921426890328,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,288.76259395686446,288.76259395686446,288.76259395686446,64.54406423628716,0.0,53.156611494994976,0.0,0.0,0.0,29.10547117278518,0.0,29.10547117278518,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,288.7636260740634,288.7636260740634,288.7636260740634,64.53576464310483,0.0,53.171255397984325,0.0,0.0,0.0,29.101728557984387,0.0,29.101728557984387,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,288.76464997497004,288.76464997497004,288.76464997497004,64.52746611715071,0.0,53.185860339539765,0.0,0.0,0.0,29.097986424439,0.0,29.097986424439,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,288.7656657693214,288.7656657693214,288.7656657693214,64.51916865828758,0.0,53.20042662937954,0.0,0.0,0.0,29.094244772087144,0.0,29.094244772087144,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,288.76667356484495,288.76667356484495,288.76667356484495,64.51087226637824,0.0,53.214954573090125,0.0,0.0,0.0,29.090503600866946,0.0,29.090503600866946,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,288.7676734673068,288.7676734673068,288.7676734673068,64.50257694128547,0.0,53.22944447220172,0.0,0.0,0.0,29.086762910716526,0.0,29.086762910716526,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,288.76866558055553,288.76866558055553,288.76866558055553,64.4942826828721,0.0,53.24389662426204,0.0,0.0,0.0,29.083022701574038,0.0,29.083022701574038,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,288.7696500065636,288.7696500065636,288.7696500065636,64.48598949100096,0.0,53.25831132290864,0.0,0.0,0.0,29.079282973377623,0.0,29.079282973377623,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,288.7706268454762,288.7706268454762,288.7706268454762,64.47769736553492,0.0,53.272688857939094,0.0,0.0,0.0,29.075543726065437,0.0,29.075543726065437,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,288.7715961956452,288.7715961956452,288.7715961956452,64.46940630633685,0.0,53.28702951538021,0.0,0.0,0.0,29.07180495957565,0.0,29.07180495957565,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,288.772558153674,288.772558153674,288.772558153674,64.46111631326963,0.0,53.30133357755514,0.0,0.0,0.0,29.068066673846428,0.0,29.068066673846428,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,288.7735128144549,288.7735128144549,288.7735128144549,64.45282738619616,0.0,53.31560132314932,0.0,0.0,0.0,29.064328868815945,0.0,29.064328868815945,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,288.77446027120686,288.77446027120686,288.77446027120686,64.44453952497939,0.0,53.32983302727483,0.0,0.0,0.0,29.0605915444224,0.0,29.0605915444224,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,288.7754006155147,288.7754006155147,288.7754006155147,64.43625272948225,0.0,53.34402896153331,0.0,0.0,0.0,29.056854700603985,0.0,29.056854700603985,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,288.7763339373625,288.7763339373625,288.7763339373625,64.4279669995677,0.0,53.358189394077456,0.0,0.0,0.0,29.0531183372989,0.0,29.0531183372989,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,288.7772603251717,288.7772603251717,288.7772603251717,64.41968233509873,0.0,53.372314589671234,0.0,0.0,0.0,29.049382454445364,0.0,29.049382454445364,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,288.7781798658324,288.7781798658324,288.7781798658324,64.41139873593832,0.0,53.38640480974871,0.0,0.0,0.0,29.045647051981593,0.0,29.045647051981593,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,288.77909264473845,288.77909264473845,288.77909264473845,64.4031162019495,0.0,53.40046031247164,0.0,0.0,0.0,29.041912129845816,0.0,29.041912129845816,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,288.7799987458191,288.7799987458191,288.7799987458191,64.39483473299529,0.0,53.41448135278575,0.0,0.0,0.0,29.038177687976262,0.0,29.038177687976262,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,288.78089825157076,288.78089825157076,288.78089825157076,64.38655432893876,0.0,53.42846818247592,0.0,0.0,0.0,29.034443726311185,0.0,29.034443726311185,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,288.7817912430881,288.7817912430881,288.7817912430881,64.37827498964295,0.0,53.44242105022,0.0,0.0,0.0,29.030710244788832,0.0,29.030710244788832,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,288.78267780009446,288.78267780009446,288.78267780009446,64.36999671497095,0.0,53.456340201641574,0.0,0.0,0.0,29.026977243347456,0.0,29.026977243347456,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,288.7835580009692,288.7835580009692,288.7835580009692,64.36171950478588,0.0,53.470225879361635,0.0,0.0,0.0,29.023244721925337,0.0,29.023244721925337,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,288.78443192277825,288.78443192277825,288.78443192277825,64.35344335895084,0.0,53.48407832304905,0.0,0.0,0.0,29.01951268046074,0.0,29.01951268046074,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,288.7852996413015,288.7852996413015,288.7852996413015,64.34516827732898,0.0,53.497897769470086,0.0,0.0,0.0,29.01578111889195,0.0,29.01578111889195,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,288.7861612310577,288.7861612310577,288.7861612310577,64.33689425978345,0.0,53.51168445253672,0.0,0.0,0.0,29.012050037157262,0.0,29.012050037157262,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,288.78701676533433,288.78701676533433,288.78701676533433,64.32862130617742,0.0,53.52543860335414,0.0,0.0,0.0,29.008319435194974,0.0,29.008319435194974,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,288.78786631620994,288.78786631620994,288.78786631620994,64.32034941637409,0.0,53.53916045026708,0.0,0.0,0.0,29.004589312943388,0.0,29.004589312943388,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,288.7887099545818,288.7887099545818,288.7887099545818,64.31207859023665,0.0,53.5528502189053,0.0,0.0,0.0,29.000859670340827,0.0,29.000859670340827,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,288.789547750189,288.789547750189,288.789547750189,64.30380882762834,0.0,53.56650813222802,0.0,0.0,0.0,28.997130507325608,0.0,28.997130507325608,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,288.79037977163694,288.79037977163694,288.79037977163694,64.29554012841241,0.0,53.58013441056755,0.0,0.0,0.0,28.993401823836066,0.0,28.993401823836066,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,288.791206086419,288.791206086419,288.791206086419,64.2872724924521,0.0,53.59372927167192,0.0,0.0,0.0,28.989673619810535,0.0,28.989673619810535,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,288.79202676094167,288.79202676094167,288.79202676094167,64.2790059196107,0.0,53.607292930746766,0.0,0.0,0.0,28.98594589518736,0.0,28.98594589518736,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,288.7928418605439,288.7928418605439,288.7928418605439,64.2707404097515,0.0,53.620825600496204,0.0,0.0,0.0,28.982218649904905,0.0,28.982218649904905,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,288.7936514495224,288.7936514495224,288.7936514495224,64.26247596273781,0.0,53.63432749116299,0.0,0.0,0.0,28.978491883901523,0.0,28.978491883901523,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,288.79445559114856,288.79445559114856,288.79445559114856,64.25421257843297,0.0,53.64779881056779,0.0,0.0,0.0,28.97476559711559,0.0,28.97476559711559,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,288.7952543476915,288.7952543476915,288.7952543476915,64.24595025670033,0.0,53.661239764147766,0.0,0.0,0.0,28.97103978948548,0.0,28.97103978948548,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,288.79604778043716,288.79604778043716,288.79604778043716,64.23768899740325,0.0,53.67465055499427,0.0,0.0,0.0,28.967314460949588,0.0,28.967314460949588,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,288.79683594970925,288.79683594970925,288.79683594970925,64.22942880040512,0.0,53.68803138388983,0.0,0.0,0.0,28.9635896114463,0.0,28.9635896114463,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,288.79761891488624,288.79761891488624,288.79761891488624,64.22116966556933,0.0,53.70138244934442,0.0,0.0,0.0,28.959865240914024,0.0,28.959865240914024,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,288.798396734421,288.798396734421,288.798396734421,64.21291159275931,0.0,53.71470394763106,0.0,0.0,0.0,28.956141349291162,0.0,28.956141349291162,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,288.799169465861,288.799169465861,288.799169465861,64.2046545818385,0.0,53.727996072820524,0.0,0.0,0.0,28.95241793651614,0.0,28.95241793651614,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,288.79993716586,288.79993716586,288.79993716586,64.19639863267034,0.0,53.741259016815576,0.0,0.0,0.0,28.948695002527383,0.0,28.948695002527383,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,288.800699890204,288.800699890204,288.800699890204,64.1881437451183,0.0,53.7544929693845,0.0,0.0,0.0,28.94497254726332,0.0,28.94497254726332,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,288.8014576938215,288.8014576938215,288.8014576938215,64.17988991904588,0.0,53.76769811819379,0.0,0.0,0.0,28.941250570662394,0.0,28.941250570662394,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,288.80221063080194,288.80221063080194,288.80221063080194,64.17163715431657,0.0,53.780874648840495,0.0,0.0,0.0,28.937529072663054,0.0,28.937529072663054,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,288.8029587544143,288.8029587544143,288.8029587544143,64.16338545079391,0.0,53.794022744883705,0.0,0.0,0.0,28.933808053203762,0.0,28.933808053203762,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,288.80370211711886,288.80370211711886,288.80370211711886,64.15513480834144,0.0,53.80714258787549,0.0,0.0,0.0,28.930087512222983,0.0,28.930087512222983,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,288.80444077058553,288.80444077058553,288.80444077058553,64.14688522682272,0.0,53.820234357391314,0.0,0.0,0.0,28.926367449659182,0.0,28.926367449659182,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,288.8051747657069,288.8051747657069,288.8051747657069,64.13863670610131,0.0,53.833298231059835,0.0,0.0,0.0,28.92264786545085,0.0,28.92264786545085,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,288.8059041526151,288.8059041526151,288.8059041526151,64.13038924604082,0.0,53.8463343845921,0.0,0.0,0.0,28.918928759536467,0.0,28.918928759536467,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,288.80662898069454,288.80662898069454,288.80662898069454,64.12214284650486,0.0,53.85934299181022,0.0,0.0,0.0,28.91521013185454,0.0,28.91521013185454,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,288.80734929859676,288.80734929859676,288.80734929859676,64.11389750735705,0.0,53.87232422467552,0.0,0.0,0.0,28.911491982343566,0.0,28.911491982343566,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,288.8080651542547,288.8080651542547,288.8080651542547,64.10565322846105,0.0,53.8852782533161,0.0,0.0,0.0,28.907774310942067,0.0,28.907774310942067,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,288.8087765948942,288.8087765948942,288.8087765948942,64.09741000968053,0.0,53.898205246053934,0.0,0.0,0.0,28.904057117588557,0.0,28.904057117588557,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,288.80948366704865,288.80948366704865,288.80948366704865,64.08916785087915,0.0,53.91110536943138,0.0,0.0,0.0,28.900340402221566,0.0,28.900340402221566,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,288.81018641657147,288.81018641657147,288.81018641657147,64.08092675192063,0.0,53.923978788237434,0.0,0.0,0.0,28.896624164779634,0.0,28.896624164779634,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,288.81088488864987,288.81088488864987,288.81088488864987,64.07268671266867,0.0,53.936825665533114,0.0,0.0,0.0,28.892908405201304,0.0,28.892908405201304,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,288.81157912781447,288.81157912781447,288.81157912781447,64.064447732987,0.0,53.94964616267673,0.0,0.0,0.0,28.88919312342512,0.0,28.88919312342512,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,288.8122691779538,288.8122691779538,288.8122691779538,64.0562098127394,0.0,53.9624404393485,0.0,0.0,0.0,28.88547831938965,0.0,28.88547831938965,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,288.81295508232375,288.81295508232375,288.81295508232375,64.04797295178962,0.0,53.97520865357477,0.0,0.0,0.0,28.88176399303347,0.0,28.88176399303347,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,288.81363688356276,288.81363688356276,288.81363688356276,64.03973715000144,0.0,53.987950961751764,0.0,0.0,0.0,28.87805014429514,0.0,28.87805014429514,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,288.8143146236987,288.8143146236987,288.8143146236987,64.03150240723869,0.0,54.000667518668905,0.0,0.0,0.0,28.87433677311326,0.0,28.87433677311326,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,288.81498834416215,288.81498834416215,288.81498834416215,64.02326872336516,0.0,54.013358477531824,0.0,0.0,0.0,28.870623879426404,0.0,28.870623879426404,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,288.81565808579705,288.81565808579705,288.81565808579705,64.01503609824472,0.0,54.02602398998473,0.0,0.0,0.0,28.86691146317319,0.0,28.86691146317319,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,288.81632388887044,288.81632388887044,288.81632388887044,64.00680453174121,0.0,54.03866420613263,0.0,0.0,0.0,28.863199524292217,0.0,28.863199524292217,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3348,288.81698579308437,288.81698579308437,288.81698579308437,63.998574023718504,0.0,54.05127927456295,0.0,0.0,0.0,28.859488062722097,0.0,28.859488062722097,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3349,288.8176438375845,288.8176438375845,288.8176438375845,63.9903445740405,0.0,54.06386934236689,0.0,0.0,0.0,28.85577707840146,0.0,28.85577707840146,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,288.8182980609699,288.8182980609699,288.8182980609699,63.982116182571104,0.0,54.07643455516031,0.0,0.0,0.0,28.852066571268935,0.0,28.852066571268935,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,288.81894850130266,288.81894850130266,288.81894850130266,63.973888849174244,0.0,54.08897505710436,0.0,0.0,0.0,28.84835654126316,0.0,28.84835654126316,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,288.81959519611934,288.81959519611934,288.81959519611934,63.965662573713864,0.0,54.101490990925676,0.0,0.0,0.0,28.844646988322786,0.0,28.844646988322786,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3353,288.8202381824372,288.8202381824372,288.8202381824372,63.95743735605393,0.0,54.11398249793615,0.0,0.0,0.0,28.840937912386465,0.0,28.840937912386465,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354,288.82087749676566,288.82087749676566,288.82087749676566,63.949213196058416,0.0,54.126449718052534,0.0,0.0,0.0,28.83722931339286,0.0,28.83722931339286,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,288.82151317511443,288.82151317511443,288.82151317511443,63.940990093591324,0.0,54.1388927898155,0.0,0.0,0.0,28.833521191280646,0.0,28.833521191280646,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,288.8221452530008,288.8221452530008,288.8221452530008,63.932768048516664,0.0,54.15131185040853,0.0,0.0,0.0,28.829813545988497,0.0,28.829813545988497,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,288.82277376545954,288.82277376545954,288.82277376545954,63.92454706069847,0.0,54.16370703567644,0.0,0.0,0.0,28.8261063774551,0.0,28.8261063774551,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,288.8233987470521,288.8233987470521,288.8233987470521,63.916327130000795,0.0,54.176078480143445,0.0,0.0,0.0,28.822399685619153,0.0,28.822399685619153,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,288.82402023187245,288.82402023187245,288.82402023187245,63.9081082562877,0.0,54.18842631703117,0.0,0.0,0.0,28.818693470419355,0.0,28.818693470419355,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,288.8246382535562,288.8246382535562,288.8246382535562,63.89989043942327,0.0,54.20075067827612,0.0,0.0,0.0,28.814987731794417,0.0,28.814987731794417,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,288.82525284528947,288.82525284528947,288.82525284528947,63.891673679271605,0.0,54.213051694546955,0.0,0.0,0.0,28.811282469683057,0.0,28.811282469683057,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,288.82586403981446,288.82586403981446,288.82586403981446,63.88345797569683,0.0,54.22532949526146,0.0,0.0,0.0,28.807577684024,0.0,28.807577684024,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,288.8264718694376,288.8264718694376,288.8264718694376,63.87524332856308,0.0,54.23758420860328,0.0,0.0,0.0,28.803873374755984,0.0,28.803873374755984,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,288.8270763660388,288.8270763660388,288.8270763660388,63.86702973773451,0.0,54.24981596153823,0.0,0.0,0.0,28.80016954181775,0.0,28.80016954181775,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,288.8276775610767,288.8276775610767,288.8276775610767,63.8588172030753,0.0,54.26202487983047,0.0,0.0,0.0,28.796466185148045,0.0,28.796466185148045,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366,288.8282754855939,288.8282754855939,288.8282754855939,63.85060572444962,0.0,54.27421108805832,0.0,0.0,0.0,28.79276330468563,0.0,28.79276330468563,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,288.8288701702289,288.8288701702289,288.8288701702289,63.842395301721695,0.0,54.286374709629925,0.0,0.0,0.0,28.789060900369265,0.0,28.789060900369265,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,288.8294616452185,288.8294616452185,288.8294616452185,63.83418593475574,0.0,54.29851586679848,0.0,0.0,0.0,28.78535897213773,0.0,28.78535897213773,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,288.8300499404064,288.8300499404064,288.8300499404064,63.825977623415994,0.0,54.31063468067738,0.0,0.0,0.0,28.781657519929798,0.0,28.781657519929798,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,288.8306350852497,288.8306350852497,288.8306350852497,63.81777036756672,0.0,54.32273127125497,0.0,0.0,0.0,28.777956543684265,0.0,28.777956543684265,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,288.8312171088237,288.8312171088237,288.8312171088237,63.809564167072196,0.0,54.33480575740921,0.0,0.0,0.0,28.774256043339925,0.0,28.774256043339925,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,288.8317960398299,288.8317960398299,288.8317960398299,63.80135902179671,0.0,54.346858256921955,0.0,0.0,0.0,28.77055601883558,0.0,28.77055601883558,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3373,288.8323719066008,288.8323719066008,288.8323719066008,63.79315493160458,0.0,54.35888888649308,0.0,0.0,0.0,28.766856470110053,0.0,28.766856470110053,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,288.83294473710816,288.83294473710816,288.83294473710816,63.78495189636014,0.0,54.37089776175431,0.0,0.0,0.0,28.763157397102155,0.0,28.763157397102155,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,288.833514558966,288.833514558966,288.833514558966,63.776749915927724,0.0,54.38288499728294,0.0,0.0,0.0,28.759458799750714,0.0,28.759458799750714,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3376,288.83408139943816,288.83408139943816,288.83408139943816,63.7685489901717,0.0,54.394850706615244,0.0,0.0,0.0,28.755760677994573,0.0,28.755760677994573,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,288.8346452854427,288.8346452854427,288.8346452854427,63.760349118956455,0.0,54.406795002259564,0.0,0.0,0.0,28.752063031772572,0.0,28.752063031772572,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,288.83520624355884,288.83520624355884,288.83520624355884,63.75215030214638,0.0,54.41871799570953,0.0,0.0,0.0,28.74836586102356,0.0,28.74836586102356,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,288.83576430003177,288.83576430003177,288.83576430003177,63.7439525396059,0.0,54.43061979745667,0.0,0.0,0.0,28.744669165686407,0.0,28.744669165686407,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,288.8363194807773,288.8363194807773,288.8363194807773,63.735755831199434,0.0,54.44250051700307,0.0,0.0,0.0,28.74097294569997,0.0,28.74097294569997,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3381,288.83687181138885,288.83687181138885,288.83687181138885,63.72756017679144,0.0,54.45436026287372,0.0,0.0,0.0,28.737277201003128,0.0,28.737277201003128,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,288.837421317141,288.837421317141,288.837421317141,63.719365576246396,0.0,54.466199142628696,0.0,0.0,0.0,28.733581931534765,0.0,28.733581931534765,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,288.83796802299395,288.83796802299395,288.83796802299395,63.71117202942878,0.0,54.47801726287521,0.0,0.0,0.0,28.729887137233774,0.0,28.729887137233774,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,288.83851195360035,288.83851195360035,288.83851195360035,63.702979536203095,0.0,54.48981472927939,0.0,0.0,0.0,28.726192818039053,0.0,28.726192818039053,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,288.8390531333108,288.8390531333108,288.8390531333108,63.69478809643386,0.0,54.50159164657786,0.0,0.0,0.0,28.722498973889508,0.0,28.722498973889508,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,288.8395915861731,288.8395915861731,288.8395915861731,63.68659770998562,0.0,54.51334811858921,0.0,0.0,0.0,28.718805604724057,0.0,28.718805604724057,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,288.8401273359457,288.8401273359457,288.8401273359457,63.67840837672292,0.0,54.525084248225234,0.0,0.0,0.0,28.715112710481616,0.0,28.715112710481616,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
