is_on,converged,T_air_ou_in [°C],T_air_ou_out [°C],T1 [°C],T2 [°C],T3 [°C],T4 [°C],T_cond [°C],T_tank_w [°C],T_sup_w [°C],T_serv_w [°C],T0 [°C],dV_fan_ou [m3/s],dV_w_serv [m3/s],dV_w_sup_tank [m3/s],dV_w_sup_mix [m3/s],P1 [Pa],P2 [Pa],P3 [Pa],P4 [Pa],m_dot_ref [kg/s],cmp_rpm [rpm],h1 [J/kg],h2 [J/kg],h3 [J/kg],h4 [J/kg],s1 [J/(kg·K)],s2 [J/(kg·K)],s3 [J/(kg·K)],s4 [J/(kg·K)],x1 [J/kg],x2 [J/kg],x3 [J/kg],x4 [J/kg],E_fan_ou [W],X_a_ou_in [W],X_a_ou_out [W],Q_ref_evap [W],Q_LMTD_evap [W],Xc_evap [W],X1 [W],X2 [W],X3 [W],X4 [W],E_cmp [W],X_cmp [W],Xc_cmp [W],Q_cond_load [W],Q_ref_cond [W],Q_LMTD_cond [W],X_ref_cond [W],Xc_ref_cond [W],Xc_exp [W],X_tank_sup_w [W],X_tank_w [W],Xc_tank [W],X_mix_sup_w [W],X_mix_serv_w [W],Xc_mix [W],Xc_tot [W],E_tot [W],X_fan_ou [W],X_flow_X1_to_X2 [W],X_flow_X2_to_X3 [W],X_flow_X3_to_X4 [W],X_flow_X4_to_X1 [W],X_tot [W],fan_eff [-],cop [-],X_eff [-],is_transitioning
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.65977602909891,15.0,40.0,10.0,0.0,5e-06,2.9301607189577257e-06,2.0698392810422747e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.5795572632714,15.0,40.0,10.0,0.0,5e-06,2.935681064674279e-06,2.0643189353257215e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.499347948164825,15.0,40.0,10.0,0.0,5e-06,2.941221595975043e-06,2.0587784040249575e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.419148082665856,15.0,40.0,10.0,0.0,5e-06,2.946782423739433e-06,2.0532175762605676e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.33895766566121,15.0,40.0,10.0,0.0,5e-06,2.952363659660441e-06,2.047636340339559e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.25877669603773,15.0,40.0,10.0,0.0,5e-06,2.9579654162521056e-06,2.042034583747895e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.17860517268235,15.0,40.0,10.0,0.0,5e-06,2.963587806857071e-06,2.0364121931429294e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.09844309448226,15.0,40.0,10.0,0.0,5e-06,2.9692309456542218e-06,2.0307690543457786e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,57.01829046032469,15.0,40.0,10.0,0.0,5e-06,2.974894947666419e-06,2.0251050523335815e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.93814726909699,15.0,40.0,10.0,0.0,5e-06,2.98057992876831e-06,2.0194200712316904e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.858013519686665,15.0,40.0,10.0,0.0,5e-06,2.986286005694226e-06,2.0137139943057743e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.777889210981414,15.0,40.0,10.0,0.0,5e-06,2.9920132960461653e-06,2.007986703953835e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.69777434186898,15.0,40.0,10.0,0.0,5e-06,2.9977619183018788e-06,2.0022380816981216e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.617668911237274,15.0,40.0,10.0,0.0,5e-06,3.0035319918230334e-06,1.996468008176967e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.53757291797433,15.0,40.0,10.0,0.0,5e-06,3.0093236368634683e-06,1.990676363136532e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.45748636096829,15.0,40.0,10.0,0.0,5e-06,3.015136974577551e-06,1.9848630254224495e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.377409239107465,15.0,40.0,10.0,0.0,5e-06,3.0209721270286168e-06,1.9790278729713836e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.29734155128028,15.0,40.0,10.0,0.0,5e-06,3.026829217197513e-06,1.9731707828024876e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.21728329637534,15.0,40.0,10.0,0.0,5e-06,3.032708368991232e-06,1.9672916310087685e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.137234473281296,15.0,40.0,10.0,0.0,5e-06,3.0386097072516558e-06,1.9613902927483446e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,56.05719508088697,15.0,40.0,10.0,0.0,5e-06,3.0445333577643803e-06,1.95546664223562e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.9771651180813,15.0,40.0,10.0,0.0,5e-06,3.050479447267653e-06,1.9495205527323474e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.8971445837534,15.0,40.0,10.0,0.0,5e-06,3.056448103461406e-06,1.9435518965385943e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.817133476792435,15.0,40.0,10.0,0.0,5e-06,3.0624394550164034e-06,1.937560544983597e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.737131796087795,15.0,40.0,10.0,0.0,5e-06,3.0684536315834697e-06,1.9315463684165307e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.65713954052893,15.0,40.0,10.0,0.0,5e-06,3.0744907638028543e-06,1.925509236197146e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.577156709005465,15.0,40.0,10.0,0.0,5e-06,3.0805509833136787e-06,1.9194490166863217e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.49718330040713,15.0,40.0,10.0,0.0,5e-06,3.086634422763505e-06,1.9133655772364956e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.417219313623775,15.0,40.0,10.0,0.0,5e-06,3.0927412158180116e-06,1.907258784181989e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.33726474754542,15.0,40.0,10.0,0.0,5e-06,3.0988714971707758e-06,1.9011285028292249e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.25731960106219,15.0,40.0,10.0,0.0,5e-06,3.105025402553176e-06,1.8949745974468242e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.17738387306434,15.0,40.0,10.0,0.0,5e-06,3.111203068744411e-06,1.8887969312555892e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.09745756244229,15.0,40.0,10.0,0.0,5e-06,3.1174046335816217e-06,1.882595366418379e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
False,True,0.0,0.0,-2.4505345782450263,97.17649144050597,74.79385375996026,-2.4505345782450263,0.0,55.01754066808655,15.0,40.0,10.0,0.0,5e-06,3.123630235970143e-06,1.8763697640298572e-06,267680.50990308565,2353504.579807971,2353504.579807971,267680.50990308565,0.0,0.0,397166.8035603306,461444.7559173146,312755.62857177836,312755.62857177836,1728.4863596003,1781.5987028376665,1356.9985139191908,1416.6601989647845,21699.693269225812,70938.8856385495,42475.30178527962,25582.09566461976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
