Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Day Type Index [](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),BLDG_OCC_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),BLDG_EQUIP_SCH:Schedule Value [](TimeStep),BLDG_SWH_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictHeating:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 10/21  12:00:00,19.1,47.0,1.0,290.0,284.0,419.0,7.0,32.450152459436889,23.07419323056516,23.999999911423826,23.661048222840575,22.582857051417734,23.02867027282465,0.1,0.15,0.35,0.2,24.0,21.0,0.0,0.0,134575.39524819895,2413517.4779261366,0.0,0.0,0.0,0.0,0.0,0.0,134575.39524819895,2413517.4779261366 
 10/21  13:00:00,19.6,45.0,1.2,290.0,230.0,597.0,7.0,36.43581857942945,23.06884495706801,23.999999999650009,23.5590060660601,22.603089586058858,23.083870439827604,0.1,0.15,0.35,0.19,24.0,21.0,0.0,0.0,140091.10617832416,3758797.9987297097,0.0,0.0,0.0,0.0,0.0,0.0,140091.10617832416,3758797.9987297097 
 10/21  14:00:00,20.0,43.0,1.3,290.0,154.0,725.0,7.0,38.4956257821848,23.07124106740018,23.999999999995099,23.531627689503055,22.599557266518464,23.09345082301682,0.1,0.15,0.35,0.15,24.0,21.0,0.0,0.0,125305.23549653945,4927226.263478336,0.0,0.0,0.0,0.0,0.0,0.0,125305.23549653945,4927226.263478336 
 10/21  15:00:00,20.5,41.0,1.5,20.0,119.0,726.0,7.0,37.889429196679859,23.096683421207179,23.99999999999979,23.542442334446617,22.630018663345284,23.912911332883778,0.1,0.15,0.35,0.13,24.0,21.0,0.0,0.0,95763.11830202257,4659548.230195129,0.0,0.0,0.0,0.0,0.0,0.0,95763.11830202257,4659548.230195129 
 10/21  16:00:00,19.8,42.0,2.0,20.0,113.0,584.0,7.0,35.50765445263035,23.091446632093445,23.999999999999994,23.49678670691831,22.649323647274224,23.999778287819028,0.1,0.15,0.35,0.14,24.0,21.0,0.0,0.0,64027.52593818172,2967097.1225655546,0.0,0.0,0.0,0.0,173508.92687863238,899025.4996394316,237536.4528168141,3866122.622204986 
 10/21  17:00:00,19.1,43.0,2.6,20.0,88.0,313.0,7.0,31.16067832818918,22.931945888954766,24.0,23.245058082257047,22.475840145514149,23.99999980958996,0.0,0.05,0.3,0.07,24.0,21.0,0.0,0.0,39227.13395687124,938482.1666366869,0.0,0.0,0.0,0.0,111026.88748604449,660824.7732500971,150254.02144291573,1599306.939886784 
 10/21  18:00:00,18.4,44.0,3.1,50.0,20.0,0.0,7.0,25.839057073672558,22.557377387578698,23.79003047189074,22.80928430936176,22.153409383745279,23.30141685963876,0.0,0.05,0.3,0.07,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  19:00:00,17.6,50.0,2.2,50.0,0.0,0.0,7.0,21.606417205857949,22.30186024138336,23.47694873131652,22.53858103169623,21.909642718827496,22.802912983111697,0.0,0.05,0.3,0.07,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  20:00:00,16.7,58.0,1.4,50.0,0.0,0.0,7.0,18.677467998076563,22.114103898168464,23.247221040611018,22.330005704376519,21.723873089235643,22.5248249229559,0.0,0.05,0.3,0.07,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  21:00:00,15.9,66.0,0.5,270.0,0.0,0.0,7.0,16.23751586827377,21.963071285807034,23.053896848162368,22.1612217882771,21.579960641078743,22.332903207931019,0.0,0.05,0.3,0.09,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  22:00:00,15.2,70.0,0.7,270.0,0.0,0.0,7.0,14.356954558391069,21.83193600421827,22.873943811056536,22.00572823273168,21.451854830727308,22.171954857332094,0.0,0.05,0.3,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  23:00:00,14.5,73.0,0.8,270.0,0.0,0.0,7.0,12.853214655496388,21.698440722118499,22.69079820775483,21.851187162745668,21.32496713187039,22.016910689371949,0.0,0.05,0.3,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  24:00:00,13.8,77.0,1.0,230.0,0.0,0.0,7.0,11.700268786919324,21.565481983691716,22.501962358488038,21.693266382995608,21.19534005081355,21.859523012865667,0.0,0.05,0.3,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  01:00:00,12.9,81.0,1.0,230.0,0.0,0.0,1.0,10.626610459208916,21.41113774718567,22.293386168434958,21.51590806552864,21.046726070711125,21.681793502852647,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  02:00:00,12.0,85.0,1.0,230.0,0.0,0.0,1.0,9.608952341013613,21.248830279571984,22.07923715779366,21.330766860260839,20.88994018290569,21.49549729378588,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  03:00:00,11.1,89.0,1.0,140.0,0.0,0.0,1.0,8.635644422582559,21.077368560959667,21.855212272705758,21.136688655767057,20.720971519213184,21.29463694173558,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  04:00:00,10.7,90.0,1.0,140.0,0.0,0.0,1.0,7.838588360475007,20.948557932854578,21.659779519858789,20.96824529500756,20.583334222594517,21.122485579485255,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  05:00:00,10.2,91.0,1.0,140.0,0.0,0.0,1.0,7.102635398906402,20.80747525317784,21.4549900167917,20.790265579093103,20.438851790089755,20.93864788514291,0.0,0.05,0.3,0.07,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  06:00:00,9.8,92.0,1.0,320.0,0.0,0.0,1.0,6.490432434555211,20.679465651860988,21.25688971345785,20.62589593068767,20.306577731039448,20.77221253648807,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  07:00:00,11.0,83.0,1.4,320.0,0.0,0.0,1.0,6.560886324936408,20.674064051954777,21.184540690069079,20.581436498120099,20.28467988305921,20.723088899143599,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  08:00:00,12.2,76.0,1.7,320.0,54.0,83.0,1.0,8.310576789330705,20.701088621449434,21.239744355198707,20.904203931458715,20.34125527656363,20.756452711436184,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  09:00:00,13.4,69.0,2.1,50.0,135.0,347.0,1.0,12.76485739803774,20.782675377006297,21.654299347475545,21.68205448427088,20.51445460662621,20.901255702625286,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  10:00:00,15.3,61.0,1.9,50.0,131.0,628.0,1.0,19.96272169760904,20.980303738489245,22.63354260086592,22.485615987642367,20.770037063313408,21.16511141846317,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  11:00:00,17.1,54.0,1.7,50.0,125.0,759.0,1.0,27.354968526265578,21.240973334449206,23.812318109076239,22.43390529894077,21.000157144433368,21.480297361456356,0.0,0.05,0.3,0.06,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  12:00:00,19.0,48.0,1.5,20.0,117.0,822.0,1.0,33.702967987717638,21.543659762378839,24.729985347951403,22.376032820590799,21.215446602532265,21.800746830275214,0.0,0.05,0.3,0.06,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  13:00:00,20.4,44.0,1.3,20.0,119.0,829.0,1.0,38.301132864449957,21.76841270872131,25.407431916041639,22.427263796484899,21.37722976369621,22.004929285850719,0.0,0.05,0.3,0.09,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  14:00:00,21.9,40.0,1.2,20.0,114.0,810.0,1.0,40.73969833849785,21.986763708710425,25.82724460057387,22.607015954814245,21.54694377142044,22.19069646596702,0.0,0.05,0.3,0.06,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  15:00:00,23.3,37.0,1.0,270.0,118.0,728.0,1.0,40.95386439171103,22.188301438328869,25.969293800594554,22.790962044044073,21.73167435790956,23.14654559286346,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  16:00:00,22.4,39.0,1.9,270.0,124.0,552.0,1.0,37.41797402879918,22.202410406845386,25.506538351873226,22.791066030435425,21.7877498532528,23.721222758797027,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  17:00:00,21.5,42.0,2.7,270.0,87.0,301.0,1.0,32.854570314241559,22.193416258981864,24.846950021332199,22.702883350298597,21.790619421717787,23.819369982338658,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  18:00:00,20.6,45.0,3.6,180.0,19.0,0.0,1.0,27.465511081452396,22.11905998832017,24.235491904737534,22.505908726392695,21.67576561037227,23.107538475853049,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  19:00:00,19.3,50.0,2.9,180.0,0.0,0.0,1.0,23.220338313915783,21.98156261231556,23.7961643952973,22.29814204701971,21.524334137193976,22.63626829668454,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  20:00:00,18.0,55.0,2.2,180.0,0.0,0.0,1.0,20.18937746995924,21.818727165403748,23.496387602645738,22.090855289393305,21.380181284737508,22.312825787886575,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  21:00:00,16.7,60.0,1.5,290.0,0.0,0.0,1.0,17.702608896140565,21.60297046846514,23.249547804112806,21.895723587738375,21.215103080364604,22.093258103798445,0.0,0.05,0.3,0.07,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  22:00:00,15.6,66.0,1.2,290.0,0.0,0.0,1.0,15.610157016176557,21.461244000139943,23.028613187719946,21.731278680622557,21.06774620869627,21.919146287240097,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  23:00:00,14.6,71.0,0.8,290.0,0.0,0.0,1.0,13.800195155551556,21.322848051234545,22.81984191239674,21.57476597798052,20.940864546264096,21.762167124841786,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  24:00:00,13.5,77.0,0.5,200.0,0.0,0.0,1.0,12.121429143671886,21.176326548996486,22.597264200317637,21.403432563389406,20.802602282041084,21.588980144188839,0.0,0.05,0.3,0.04,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  01:00:00,12.7,81.0,0.7,200.0,0.0,0.0,2.0,10.795965190968494,21.166928962628785,22.49504345743685,21.354696523003534,20.79933703407211,21.53782686050338,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  02:00:00,11.8,85.0,0.8,200.0,0.0,0.0,2.0,9.632650610509249,21.041798010648486,22.287038193953817,21.196292238485787,20.67698902673452,21.375980438809106,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  03:00:00,11.0,89.0,1.0,230.0,0.0,0.0,2.0,8.643171037433,20.926024826395105,22.084724484668997,21.04643772192128,20.55783315436655,21.223720267327928,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  04:00:00,10.9,89.0,1.0,230.0,0.0,0.0,2.0,7.93630719474567,20.85659845324284,21.923559757434178,20.935144471135048,20.482057243674448,21.1084636049852,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  05:00:00,10.8,88.0,1.0,230.0,0.0,0.0,2.0,7.3665091706086,20.810287053297754,21.78559483094965,20.843561529796618,20.426568595470014,21.01253785273603,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  06:00:00,10.7,88.0,1.0,200.0,0.0,0.0,2.0,6.959014671230825,21.49288955379633,22.136419960680909,21.24284100120038,20.998873644421985,21.41380126636591,0.1,0.1,0.4,0.07,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,646540.7216135087,0.0,0.0,0.0,646540.7216135087,0.0 
 10/23  07:00:00,12.0,82.0,0.7,200.0,0.0,0.0,2.0,6.9069226680101079,21.93371829568016,22.338867048775709,21.554037118449949,21.12900442740143,21.68233198065043,0.2,0.3,0.4,0.19,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  08:00:00,13.2,77.0,0.3,200.0,52.0,74.0,2.0,8.536829921386137,23.36212325627182,23.80050898885702,23.246546776789264,22.643654792199578,23.15445358421695,0.95,0.9,0.9,0.35,24.0,21.0,0.0,0.0,16814.11226966754,76160.62376929568,0.0,0.0,0.0,0.0,0.0,0.0,16814.11226966754,76160.62376929568 
 10/23  09:00:00,14.5,71.0,0.0,0.0,135.0,332.0,2.0,14.180351737840919,23.75156234670782,23.999877211591419,23.982446032190123,23.01212338280534,23.483498307152819,0.95,0.9,0.9,0.38,24.0,21.0,0.0,0.0,104027.36637696006,1590795.030329469,29899.415809741433,382275.78843257538,0.0,0.0,0.0,0.0,133926.7821867015,1973070.8187620443 
 10/23  10:00:00,16.4,68.0,0.9,0.0,151.0,526.0,2.0,21.750878699726017,23.994452523899488,23.99999983708669,23.99998172591093,23.542032789921316,23.960370867104133,0.95,0.9,0.9,0.39,24.0,21.0,0.0,1112584.0950665265,7574.514792037735,4618349.969536459,6711.66253102614,2178960.764228056,0.0,0.0,0.0,131809.1119793071,14286.177323063876,8041703.940810349 
 10/23  11:00:00,18.4,64.0,1.7,0.0,269.0,318.0,2.0,26.665098984545538,23.999993947561987,23.999999999374177,23.999999956874015,23.95399503214024,23.999960073117994,0.95,0.9,0.9,0.47,24.0,21.0,0.0,2828646.3487223216,0.0,6116941.995933432,0.0,2203752.7305033595,0.0,0.0,0.0,1071213.2796674395,0.0,12220554.354826553 
 10/23  12:00:00,20.3,60.0,2.6,20.0,281.0,66.0,2.0,28.483657670610947,23.999999957975996,23.99999999998724,23.999999999432988,23.999971408642858,23.99999970095064,0.5,0.9,0.8,0.57,24.0,21.0,0.0,2508794.0308737826,0.0,4701889.722887813,0.0,1581347.0760423155,0.0,193608.17011975838,0.0,1131355.598178123,0.0,10116994.598101791 
 10/23  13:00:00,21.0,60.0,2.6,20.0,317.0,26.0,2.0,29.097814061850703,23.999999998027357,23.999999999998886,23.99999999996205,23.99999922263832,23.999999984769177,0.95,0.9,0.9,0.54,24.0,21.0,0.0,4710622.180043118,0.0,5520678.80825521,0.0,2247070.6851887695,0.0,2375745.1265762199,0.0,2068541.1162460526,0.0,16922657.916309369 
 10/23  14:00:00,21.6,59.0,2.6,20.0,293.0,25.0,2.0,29.47216591738618,23.999999999892347,23.999999999999909,23.99999999999697,23.999999970272716,23.999999999074985,0.95,0.9,0.9,0.34,24.0,21.0,0.0,5358265.148147862,0.0,5810085.320984516,0.0,2461118.5079554209,0.0,3112381.0042205627,0.0,2377003.002814321,0.0,19118852.984122684 
 10/23  15:00:00,22.3,59.0,2.6,20.0,247.0,11.0,2.0,29.361081489285949,23.99999999999797,24.000000000000005,23.999999999999898,23.99999999968392,23.9999999999763,0.95,0.9,0.9,0.33,24.0,21.0,0.0,5779793.574958334,0.0,5933557.455331149,0.0,2623425.9895616665,0.0,3556452.6211478945,0.0,2602566.4851657727,0.0,20495796.126164814 
 10/23  16:00:00,22.0,61.0,2.1,20.0,140.0,1.0,2.0,27.741221064870645,23.999999999999984,24.0,24.0,23.999999999997937,23.999999999999788,0.95,0.9,0.9,0.44,24.0,21.0,0.0,5820530.15667717,0.0,5617996.213871258,0.0,2635982.1513505165,0.0,3544257.479045406,0.0,2520723.3063898526,0.0,20139489.307334205 
 10/23  17:00:00,21.7,63.0,1.5,20.0,48.0,0.0,2.0,25.800729030805106,23.999999999999994,23.999999999999998,23.999999999999994,23.999999999999994,23.999999999999994,0.3,0.5,0.5,0.26,24.0,21.0,0.0,1720430.4114798534,0.0,2362017.4138111008,0.0,838481.3425555395,0.0,199569.4350695652,0.0,721024.6677292024,0.0,5841523.270645261 
 10/23  18:00:00,21.4,65.0,1.0,360.0,3.0,0.0,2.0,23.369631931637877,23.942689379624207,23.999999999999994,23.999999999999994,23.6166382411215,23.8782403654016,0.1,0.3,0.4,0.21,24.0,21.0,0.0,0.0,0.0,847468.0267959073,0.0,54053.571217160585,0.0,0.0,0.0,0.0,0.0,901521.5980130679 
 10/23  19:00:00,21.0,70.0,0.8,360.0,0.0,0.0,2.0,21.4134173954656,23.838146921467563,23.999999999999994,23.885586932852495,23.485583546704484,23.736164032917267,0.1,0.3,0.4,0.15,24.0,21.0,0.0,0.0,0.0,574215.1316088043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574215.1316088043 
 10/23  20:00:00,20.6,75.0,0.7,360.0,0.0,0.0,2.0,20.122278546219087,23.69870188757127,24.000000000000005,23.73657323219028,23.308438043022059,23.578793705017238,0.05,0.2,0.4,0.17,24.0,21.0,0.0,0.0,0.0,147204.49288460925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147204.49288460925 
 10/23  21:00:00,20.2,81.0,0.5,110.0,0.0,0.0,2.0,19.114789364582813,23.63135108906344,23.952913565236306,23.64783800452998,23.226261471936668,23.48910022956813,0.05,0.2,0.4,0.08,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  22:00:00,19.8,78.0,0.3,110.0,0.0,0.0,2.0,18.239286816626405,23.271812245316256,23.673355389089445,23.355251167591086,22.97522034203552,23.208310913736093,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  23:00:00,19.4,76.0,0.2,110.0,0.0,0.0,2.0,17.333598633704466,23.096594361723374,23.506390087379147,23.19833455839253,22.832463449921428,23.048766335972347,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  24:00:00,19.0,73.0,0.0,0.0,0.0,0.0,2.0,16.424163148642007,22.902663910185909,23.30875263327471,23.00656823121344,22.667857468495308,22.854572991722415,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  01:00:00,18.4,78.0,0.0,0.0,0.0,0.0,3.0,15.636361201846457,22.748916536076157,23.143049918630305,22.84932274811446,22.52069158662781,22.696237449128398,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  02:00:00,17.9,84.0,0.0,0.0,0.0,0.0,3.0,14.985323738533076,22.61846104162313,22.9930327947822,22.709935833239269,22.390611630745874,22.55906369283661,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  03:00:00,17.3,90.0,0.0,0.0,0.0,0.0,3.0,14.380988263636248,22.48078226367652,22.836858063886866,22.564685352068513,22.258702897602569,22.41625461097977,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  04:00:00,17.2,91.0,0.3,0.0,0.0,0.0,3.0,13.986938562404035,22.3954304459481,22.720971819805848,22.462282746947559,22.170679471812059,22.317798557504898,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  05:00:00,17.0,92.0,0.7,0.0,0.0,0.0,3.0,13.735235320305288,22.328209816178054,22.6228482772483,22.376147630692765,22.102400763387775,22.236479577289424,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  06:00:00,16.9,92.0,1.0,110.0,0.0,0.0,3.0,13.655132295237057,22.82101442630534,22.894960099341124,22.65655937358448,22.387891213608229,22.520674741087569,0.1,0.1,0.4,0.07,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  07:00:00,17.8,89.0,1.0,110.0,0.0,0.0,3.0,13.85684657764088,22.99526335448379,23.02387431448594,22.8128880456193,22.519715435272408,22.674052064518507,0.2,0.3,0.4,0.19,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  08:00:00,18.7,86.0,1.0,110.0,45.0,22.0,3.0,15.588870262582267,23.970580656632174,23.974111547566986,23.949279519000748,23.839875044655459,23.896884395283978,0.95,0.9,0.9,0.35,24.0,21.0,0.0,2126995.0442974527,0.0,1633410.8455725054,0.0,617273.4872975107,0.0,86303.78170492263,0.0,190994.99818593494,0.0,4654978.157058326 
 10/24  09:00:00,19.6,82.0,1.0,250.0,127.0,287.0,3.0,20.37967770081308,23.99996520870382,23.999953360946014,23.999886998084447,23.999932756150139,23.99993613522407,0.95,0.9,0.9,0.38,24.0,21.0,0.0,4129412.0094868314,0.0,4343464.910677867,0.0,3258765.825437636,0.0,1187128.127028182,0.0,1019675.4011118448,0.0,13938446.273742363 
 10/24  10:00:00,20.7,76.0,1.2,250.0,176.0,399.0,3.0,25.312414756412229,23.999999940568455,23.99999985614546,23.999999643042814,23.9999999147766,23.99999990607642,0.95,0.9,0.9,0.39,24.0,21.0,0.0,5664716.146593266,0.0,6324781.195222001,0.0,3799639.375827916,0.0,3482949.012466774,0.0,2290735.156983769,0.0,21562820.887093728 
 10/24  11:00:00,21.9,70.0,1.3,250.0,255.0,330.0,3.0,29.378993444636135,23.999999999827133,23.99999999917786,23.999999998447668,23.999999999785943,23.999999999728688,0.95,0.9,0.9,0.47,24.0,21.0,0.0,6312456.014341636,0.0,7901767.318097154,0.0,3570623.9705098236,0.0,4348931.571147778,0.0,2823157.282639786,0.0,24956936.156736178 
 10/24  12:00:00,23.0,65.0,1.5,360.0,342.0,171.0,3.0,32.106041216173938,23.999999999999028,23.99999999999077,23.999999999988469,23.99999999999892,23.99999999999836,0.5,0.9,0.8,0.57,24.0,21.0,0.0,5106855.733122921,0.0,6979033.304019153,0.0,2712052.1320694845,0.0,3540825.6341921889,0.0,2301341.997863289,0.0,20640108.801267037 
 10/24  13:00:00,24.1,59.0,1.7,360.0,270.0,463.0,3.0,34.75666024456304,23.999999999999987,23.999999999999838,23.999999999999888,23.999999999999987,23.99999999999998,0.95,0.9,0.9,0.54,24.0,21.0,0.0,6879305.866602219,0.0,10169320.214536699,0.0,3357927.5893731208,0.0,4749910.636125153,0.0,3055276.2240095685,0.0,28211740.53064676 
 10/24  14:00:00,25.2,53.0,1.9,360.0,168.0,668.0,3.0,37.110893644346138,24.0,23.999999999999998,24.0,24.0,24.0,0.95,0.9,0.9,0.34,24.0,21.0,0.0,7216866.778616621,0.0,12636908.308897812,0.0,3634459.878871794,0.0,4890675.614483561,0.0,3268947.318011589,0.0,31647857.89888138 
 10/24  15:00:00,26.3,48.0,2.1,270.0,118.0,704.0,3.0,37.19254944404747,23.999999999999998,24.0,24.000000000000005,24.0,23.999999999999998,0.95,0.9,0.9,0.33,24.0,21.0,0.0,7550043.755737119,0.0,12946072.268741599,0.0,3850401.9962210517,0.0,5155886.419655418,0.0,4875350.612058553,0.0,34377755.05241374 
