time_hour,R_g,Tf_i,Tf_o,Tf,Tb,X_in_ghe,X_out_ghe,X_c_ghe,X_in_ground,X_out_ground,X_c_ground
1096.985797892384,0.2952756250244492,26.57567647647165,23.58810477475081,25.08189062561123,22.38189062561123,328.8881101505157,82.49695495503123,246.39115519548443,260.2811035918795,128.8881101505157,131.3929934413638
1162.322468679853,0.29753293249688556,26.632109163282557,23.64453746156172,25.138323312422138,22.43832331242214,327.9089208064821,81.53538947503428,246.37353133144785,260.2811035918795,127.90892080648209,132.37218278539743
1231.550603292826,0.2997889914354864,26.688510636747576,23.700938935026738,25.194724785887157,22.494724785887158,326.93064656486456,80.57471931673018,246.35592724813438,260.2811035918795,126.93064656486453,133.35045702701498
1304.9019780144029,0.3020437617344272,26.7448798942211,23.75730819250026,25.25109404336068,22.55109404336068,325.9533039730154,79.61496073922085,246.33834323379455,260.2811035918795,125.95330397301541,134.3277996188641
1382.6221737646563,0.30429720230595114,26.801215908509196,23.813644206788357,25.307430057648777,22.607430057648777,324.97690997839373,78.65613039445083,246.3207795839429,260.2811035918795,124.97690997839372,135.30419361348578
1464.9713983072863,0.3065492710405889,26.85751762687514,23.8699459251543,25.36373177601472,22.66373177601472,324.0014819450663,77.69824534375456,246.30323660131174,260.2811035918795,124.00148194506633,136.27962164681318
1552.225357427048,0.30879992476678564,26.91378397003006,23.92621226830922,25.41999811916964,22.71999811916964,323.02703767041237,76.74132307446308,246.2857145959493,260.2811035918795,123.02703767041234,137.25406592146717
1644.6761779946644,0.3110491192099651,26.970013831109544,23.982442129388705,25.476227980249124,22.776227980249125,322.0535954020441,75.78538151591381,246.2682138861303,260.2811035918795,122.05359540204408,138.22750818983542
1742.6333860096508,0.3132968089509234,27.026206074633503,24.038634372912664,25.532420223773084,22.832420223773084,321.08117385498775,74.83043905690386,246.2507347980839,260.2811035918795,121.08117385498774,139.19992973689176
1846.4249428955445,0.3155429473835229,27.082359535448493,24.094787833727654,25.588573684588074,22.888573684588074,320.109792229115,73.87651456256047,246.2332776665545,260.2811035918795,120.109792229115,140.17131136276453
1956.3983435170649,0.31778748667163415,27.138473017651272,24.150901315930433,25.644687166790852,22.944687166790853,319.1394702268822,72.92362739187385,246.21584283500837,260.2811035918795,119.13947022688221,141.1416333649973
2072.921779595372,0.3200303777052767,27.194545293492336,24.206973591771497,25.700759442631917,23.000759442631917,318.1702280713537,71.97179741525288,246.1984306561008,260.2811035918795,118.17022807135369,142.11087552052584
2196.385372416547,0.3222715700559075,27.250575102258107,24.26300340053727,25.756789251397688,23.05678925139769,317.20208652458484,71.02104503274461,246.18104149184023,260.2811035918795,117.20208652458486,143.07901706729467
2327.2024789604097,0.3245110119308107,27.306561149130687,24.318989447409848,25.812775298270267,23.112775298270268,316.23506690632723,70.07139119223372,246.16367571409353,260.2811035918795,116.23506690632723,144.04603668555228
2465.811075822604,0.3267486501265344,27.36250210402378,24.37493040230294,25.86871625316336,23.16871625316336,315.26919111312986,69.12285740845347,246.1463337046764,260.2811035918795,115.26919111312984,145.01191247874968
2612.675225563329,0.32898442998133054,27.41839660039368,24.430824898672842,25.92461074953326,23.224610749533262,314.30448163781136,68.17546578188457,246.1290158559268,260.2811035918795,114.30448163781138,145.97662195406815
2768.2866303920664,0.33121829532654334,27.474243234024,24.486671532303163,25.980457383163582,23.280457383163583,313.3409615893621,67.2292390184135,246.11172257094861,260.2811035918795,113.34096158936214,146.94014200251738
2933.166278390045,0.3334501884368986,27.530040561782886,24.542468860062048,26.036254710922467,23.336254710922468,312.3786547132644,66.28420044947472,246.09445426378966,260.2811035918795,112.37865471326435,147.90244887861516
3107.866187782014,0.3356800499796412,27.58578710035145,24.59821539863061,26.09200124949103,23.39200124949103,311.4175854122834,65.34037405203466,246.07721136024875,260.2811035918795,111.41758541228342,148.8635181795961
3292.9712550971512,0.3379078189624722,27.64148132492222,24.653909623201383,26.147695474061802,23.447695474061803,310.45777876772524,64.39778446982857,246.05999429789668,260.2811035918795,110.45777876772522,149.8233248241543
3489.1012134067737,0.34013343268023216,27.697121667866224,24.709549966145385,26.203335817005804,23.503335817005805,309.49926056118557,63.456457034723215,246.04280352646236,260.2811035918795,109.49926056118554,150.78184303069398
3696.9127071950284,0.3423568266602786,27.752706517367383,24.765134815646544,26.258920666506963,23.558920666506964,308.542057296831,62.516417788445885,246.0256395083851,260.2811035918795,108.54205729683098,151.73904629504852
3917.1014908092607,0.3445779346065055,27.808234216023056,24.820662514302217,26.314448365162637,23.614448365162637,307.5861962242208,61.57769350509892,246.0085027191219,260.2811035918795,107.58619622422083,152.6949073676587
4150.404757850477,0.3467966883419502,27.863703059409172,24.876131357688333,26.369917208548753,23.669917208548753,306.6317053616661,60.64031171411586,245.99139364755024,260.2811035918795,106.6317053616661,153.64939823021342
4397.603609302721,0.34901301774993526,27.9191112946088,24.93153959288796,26.42532544374838,23.725325443748382,305.6786135202159,59.70430072379716,245.97431279641873,260.2811035918795,105.6786135202159,154.60249007166362
4659.525668664682,0.35122685071368615,27.97445711870257,24.986885416981732,26.48067126784215,23.780671267842152,304.72695032821,58.76968964546517,245.95726068274485,260.2811035918795,104.72695032821,155.55415326366952
4937.047852839004,0.35343811305437356,28.029738677219758,25.04216697549892,26.53595282635934,23.83595282635934,303.7767462564909,57.836508418230274,245.94023783826066,260.2811035918795,103.77674625649091,156.5043573353886
5231.099308056264,0.35564672846751905,28.084954062548395,25.097382360827556,26.591168211687975,23.891168211687976,302.82803264425877,56.90478783431493,245.92324480994384,260.2811035918795,102.82803264425877,157.45307094762074
5542.664520663107,0.3578526184577071,28.1401013123031,25.15252961058226,26.64631546144268,23.94631546144268,301.88084172560116,55.97455956532825,245.9062821602729,260.2811035918795,101.88084172560119,158.40026186627833
5872.7866131894825,0.3600557022715459,28.195178407649063,25.207606705928224,26.701392556788644,24.001392556788645,300.93520665673816,55.04585618874643,245.88935046799173,260.2811035918795,100.93520665673816,159.34589693514135
6222.570836730231,0.3622558968288122,28.250183271580724,25.262611569859885,26.756397420720305,24.056397420720305,299.9911615439764,54.118711215687924,245.87245032828844,260.2811035918795,99.99116154397636,160.28994204790314
6593.188271333548,0.3644531166517228,28.30511376715349,25.31754206543265,26.81132791629307,24.11132791629307,299.04874147243834,53.19315911885366,245.85558235358468,260.2811035918795,99.04874147243837,161.23236211944115
6985.879746785249,0.36664727379226664,28.359967695667084,25.372395993946245,26.866181844806665,24.166181844806665,298.1079825355502,52.2692353616964,245.8387471738538,260.2811035918795,98.10798253555019,162.1731210563293
7401.959996915644,0.3688382777575333,28.41474279479875,25.427171093077913,26.920956943938332,24.220956943938333,297.1689218653449,51.346976428135804,245.82194543720908,260.2811035918795,97.16892186534487,163.11218172653463
7842.822061337682,0.3710260354329727,28.469436736684738,25.4818650349639,26.97565088582432,24.27565088582432,296.2315976635974,50.42641985324627,245.80517781035115,260.2811035918795,96.23159766359746,164.04950592828206
8309.941949353395,0.37321045100351813,28.52404712594837,25.536475424227532,27.030261275087952,24.330261275087953,295.29604923381953,49.507604254387765,245.78844497943177,260.2811035918795,95.29604923381952,164.98505435805998
8804.883581643464,0.37539142587250257,28.578571497672982,25.590999795952143,27.084785646812563,24.384785646812563,294.3623170141339,48.59056936389819,245.7717476502357,260.2811035918795,94.3623170141339,165.9187865777456
9329.304026284686,0.3775688585782975,28.633007315317855,25.645435613597016,27.139221464457435,24.439221464457436,293.43044261108656,47.675356062038084,245.75508654904849,260.2811035918795,93.43044261108658,166.85066098079295
9884.959046625587,0.37974264470860447,28.68735196857553,25.69978026685469,27.19356611771511,24.493566117715112,292.50046883437665,46.76200641125709,245.73846242311956,260.2811035918795,92.50046883437668,167.78063475750284
10473.708979594508,0.38191267681231955,28.741602771168406,25.754031069447567,27.247816920307987,24.547816920307987,291.5724397325956,45.85056369130853,245.7218760412871,260.2811035918795,91.57243973259565,168.70866385928386
11097.524964120721,0.38407884430889955,28.79575695858291,25.80818525686207,27.30197110772249,24.60197110772249,290.64640062994897,44.941072435235746,245.70532819471322,260.2811035918795,90.646400629949,169.63470296193051
11758.495540521582,0.38624103339514965,28.84981168573916,25.86223998401832,27.35602583487874,24.65602583487874,289.722398164036,44.033578466575804,245.6888196974602,260.2811035918795,89.72239816403604,170.55870542784348
12458.833642950081,0.38839912694935064,28.903764024594185,25.916192322873346,27.409978173733766,24.709978173733766,288.80048032469665,43.128128937502765,245.67235138719388,260.2811035918795,88.80048032469668,171.48062326718284
13200.884008314195,0.39055300443264696,28.957610961676593,25.970039259955755,27.463825110816174,24.763825110816175,287.88069649396266,42.224772368110884,245.65592412585178,260.2811035918795,87.88069649396269,172.40040709791683
13987.131026472387,0.3927025417876072,29.0113493955506,26.02377769382976,27.51756354469018,24.81756354469018,286.9630974871616,41.32355868671995,245.63953880044164,260.2811035918795,86.96309748716158,173.31800610471794
