Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) 
 01/03  04:00:00,3.2,2.3224638826532904,18.367996097900154,18.204849752614724,18.15648911454317,18.295158977556447,18.13557525006157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,3.0,1.8751742148859378,18.20173844692635,18.0168439666677,17.96747353291801,18.11743695490697,17.94616078997462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,2.7,1.3574749599009839,18.06771207831116,17.862800786243234,17.815266438964546,17.970450867559478,17.791102367746326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,2.7,0.9988883172718812,21.980198931960096,21.976856787313764,21.976185613505333,21.978116075176974,21.975903417687018,0.0,0.0,12070721.885469355,2.5186007126019555e-10,10822641.929938428,1.637090463191271e-9,6784967.692160233,7.555802137805867e-10,10097448.885730425,1.0074402850407822e-9,6868078.246567608,3.777901068902933e-10,0.0,46643858.63986605 
 01/03  08:00:00,2.7,0.552030444385996,21.999240307581427,21.998801098732237,21.998761454661604,21.998893639592552,21.998740379247202,0.0,0.0,11379412.973876944,2.4556356947869062e-9,13787264.633274784,0.0,8646835.134695478,1.6370904631912708e-9,13391817.327887893,4.092726157978177e-9,8705812.902521132,0.0,0.0,55911142.97225623 
 01/03  09:00:00,2.7,0.6695545808115907,21.999993564389,21.999982752073798,21.99998215947055,21.999984763867506,21.999981721199422,0.0,0.0,9210316.808146536,3.2741809263825417e-9,11050169.00898233,3.2741809263825417e-9,6842709.563158788,0.0,10731951.975130275,1.6370904631912708e-9,6874666.915852986,8.185452315956354e-10,0.0,44709814.27127091 
 01/03  10:00:00,3.4,2.7322916806330952,21.99999998013292,21.999999920657633,21.999999914760572,21.99999992927224,21.999999909722035,0.0,0.0,7149475.059879108,7.16227077646181e-10,8415286.482768297,1.2278178473934531e-9,5242075.165513711,3.069544618483633e-10,8482881.326311357,6.139089236967266e-10,5419726.593861283,1.0231815394945443e-10,0.0,34709444.628333755 
 01/03  11:00:00,4.2,5.594571126228948,21.999999999959908,21.99999999980322,21.99999999976085,21.999999999790642,21.99999999971911,0.0,0.0,5916955.8820287995,1.3642420526593924e-10,5869940.434101295,1.3642420526593924e-10,4007198.7749881363,3.410605131648481e-10,7030516.28039786,3.410605131648481e-10,4462113.826843317,1.3642420526593924e-10,0.0,27286725.19835941 
 01/03  12:00:00,4.9,10.14572301060923,21.999999999999957,21.999999999999794,21.999999999999645,21.999999999999677,21.999999999999545,0.0,0.0,5018766.130741891,2.5579538487363607e-10,3917025.5624980237,1.5347723092418164e-10,3424864.3089035484,1.5347723092418164e-10,5948393.747443973,5.115907697472721e-10,3735973.265583319,2.0463630789890885e-10,0.0,22045023.015170757 
 01/03  13:00:00,5.1,14.02607461604925,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,2781460.6292404286,1.574125445376222e-10,25999.385033112332,2.459571008400347e-13,2444810.4656648166,9.444752672257334e-11,4135207.9393160148,1.8889505344514667e-10,2560033.934604814,2.5186007126019555e-10,0.0,11947512.353859186 
 01/03  14:00:00,5.2,16.172540209160125,21.999999999999996,22.0,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,4094617.1858301926,4.67740132340363e-10,1.2789769243681802e-11,74460.90848653797,3009923.698120117,2.338700661701815e-10,5142418.251616525,2.338700661701815e-10,2900926.9228535006,1.7540254962763614e-10,74460.90848653796,15147886.058420334 
 01/03  15:00:00,5.4,15.333932300962966,22.0,22.0,22.0,22.0,22.0,0.0,0.0,3617677.393762488,2.0463630789890885e-10,1.0231815394945443e-10,507741.8634505699,2772856.412884783,2.0463630789890885e-10,4819005.424790535,4.092726157978177e-10,1835154.5135178426,1.0231815394945443e-10,507741.8634505698,13044693.744955646 
 01/03  16:00:00,4.4,13.386059924650674,21.999999999999996,21.999999999999996,21.999999999999996,22.0,22.0,0.0,0.0,3792533.3094984237,3.508050992552723e-10,525535.0760559454,2.923375827127269e-11,2967501.408416239,1.7540254962763614e-10,5077200.398996462,3.508050992552723e-10,1549549.4322672668,1.1693503308509076e-10,0.0,13912319.62523434 
 01/03  17:00:00,3.4,9.773168097931679,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.99999999999999,0.0,0.0,4092979.7144088955,1.2593003563009777e-10,2641978.443075848,6.296501781504889e-11,3356194.3654579697,1.2593003563009777e-10,5563511.438143513,1.2593003563009777e-10,2367316.0373315867,1.574125445376222e-10,0.0,18021979.998417817 
 01/03  18:00:00,2.4,6.2889420431841,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,2879776.5307368576,2.3874235921539366e-10,3163993.124138787,1.0231815394945443e-10,3157339.9571268214,1.0231815394945443e-10,5081792.802195372,3.410605131648481e-10,2715322.080301835,2.3874235921539366e-10,0.0,16998224.494499672 
 01/03  19:00:00,1.7,3.370648258220068,21.999999999999996,22.0,21.999999999999996,22.0,22.0,0.0,0.0,3037042.801593787,1.227817847393453e-10,4058294.57727076,2.455635694786906e-10,3434694.0430125315,1.227817847393453e-10,5444199.307029378,7.366907084360719e-10,3170633.3906795667,2.864908310584724e-10,0.0,19144864.11958602 
 01/03  20:00:00,0.9,1.4901452841357004,22.0,22.000000000000004,21.999999999999996,22.0,22.0,0.0,0.0,3494976.2726672688,2.0463630789890885e-10,4687600.587712364,2.7284841053187847e-10,3716885.980633344,2.7284841053187847e-10,5847673.130274337,1.3642420526593924e-10,3489183.4399763234,2.0463630789890885e-10,0.0,21236319.411263637 
 01/03  21:00:00,0.2,-0.04750660429185492,22.0,22.0,21.999999999999996,22.0,22.000000000000004,0.0,0.0,3543073.650392052,2.7284841053187847e-10,4897630.32963255,1.3642420526593924e-10,3781106.706873833,2.7284841053187847e-10,5931508.099938922,4.092726157978177e-10,3565489.398008786,0.0,0.0,21718808.18484614 
 01/03  22:00:00,-0.2,-1.1796581844495495,22.0,22.0,22.0,22.0,22.0,0.0,0.0,3711844.6633303356,2.0463630789890885e-10,5176787.414709914,2.0463630789890885e-10,3901337.4031074597,0.0,6107893.9203801565,2.0463630789890885e-10,3686604.229895913,2.0463630789890885e-10,0.0,22584467.63142378 
 01/03  23:00:00,-0.6,-2.0368797191267753,20.089255122993933,20.425197279205342,20.21486837823219,20.266386646572045,20.286082347195943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,-1.0,-2.7775906987977512,19.286146509648887,19.667829798092136,19.405151569303488,19.47703894703841,19.495733563046286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,-1.5,-3.461834188402728,18.953856646768536,19.32908064321695,19.021578752851827,19.115177181017792,19.126652311818773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,-2.1,-4.159284226610151,18.622294631076386,18.96698839801938,18.643397772753158,18.756829426257283,18.75437741424129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,-2.6,-4.850701467555933,18.35743059428885,18.66862045002506,18.33901702523496,18.468049643183896,18.45269705705193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,-3.0,-5.5259956767748655,18.116291600956323,18.398954951711303,18.06700110639381,18.211051032372005,18.18265297839769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,-3.5,-6.257759892604939,17.88675789831941,18.13636195676893,17.82107101383882,17.965054862954524,17.925951167104838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,-3.9,-7.015639410962505,17.69996750910283,17.925839078148204,17.619190849848046,17.77753269090133,17.735386931611817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,-3.7,-7.144640549469868,21.97641067500034,21.977182177594596,21.973534966955587,21.975533468375996,21.974867395346497,0.0,0.0,14661039.212381888,7.555802137805866e-10,11118826.522931762,5.037201425203911e-10,7725070.871313159,6.296501781504888e-10,11840913.33343184,6.296501781504888e-10,7415165.38723631,8.815102494106845e-10,0.0,52761015.32729496 
 01/04  08:00:00,-3.5,-6.892363165542294,21.999999999999996,22.000000000000004,21.999999999999996,22.0,21.999999999999993,0.0,0.0,12388365.31766938,0.0,14229700.073777137,1.6370904631912708e-9,9514200.15536582,0.0,14759007.547790652,0.0,9253092.468051156,1.6370904631912708e-9,0.0,60144365.562654145 
 01/04  09:00:00,-3.3,-5.594672689424547,21.999999999999996,22.0,22.0,22.0,22.0,0.0,0.0,11930422.487264346,0.0,12578129.211224208,6.548361852765083e-10,8085668.624162581,9.822542779147625e-10,13362687.836414842,1.3096723705530167e-9,8273387.406396614,3.2741809263825417e-10,0.0,54230295.56546259 
 01/04  10:00:00,-1.7,-2.188219580056742,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,22.0,0.0,0.0,9319994.183548061,3.508050992552723e-10,7318853.679857274,4.0927261579781766e-10,5054694.649398062,1.7540254962763614e-10,10617599.622868957,9.35480264680726e-10,6506962.662494311,2.923375827127269e-10,0.0,38818104.79816666 
 01/04  11:00:00,0.0,3.2377543824361736,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,7645478.104652971,1.8189894035458565e-10,3712066.3244217997,2.2737367544323206e-10,3695745.2726163715,1.3642420526593924e-10,8833220.931505969,2.7284841053187847e-10,5311919.3863950735,1.3642420526593924e-10,0.0,29198430.019592185 
 01/04  12:00:00,1.6,9.020564708097211,22.000000000000004,22.000000000000007,22.000000000000004,22.000000000000004,22.000000000000004,0.0,0.0,6362331.846044363,8.185452315956354e-11,802597.4931912714,5.1159076974727213e-11,3552331.026804324,4.092726157978177e-11,7726066.678643057,4.911271389573812e-10,4546746.265461267,2.455635694786906e-10,0.0,22990073.31014428 
 01/04  13:00:00,2.8,13.382955530989049,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,3339739.9233081876,2.0463630789890883e-10,5.846751654254538e-10,3142395.4335430516,2749701.7058934537,8.770127481381807e-11,5406856.209756318,4.67740132340363e-10,3044802.4996114466,1.4616879135636345e-10,3142395.433543051,14541100.338569405 
 01/04  14:00:00,4.1,15.899852414128192,22.0,22.0,22.0,22.0,22.0,0.0,0.0,4586991.768699187,2.0463630789890885e-10,3.581135388230905e-10,2755751.3712804415,3328449.1151488507,1.5347723092418164e-10,6295827.299663388,4.092726157978177e-10,3288198.8759687967,1.0231815394945443e-10,2755751.371280441,17499467.05948022 
 01/04  15:00:00,5.3,16.105129415150728,22.0,22.000000000000004,22.0,22.0,21.999999999999996,0.0,0.0,3744623.085825448,0.0,1.2278178473934531e-9,1965051.779901475,2850936.437715031,0.0,5432745.043142152,0.0,1952606.48077156,0.0,1965051.7799014738,13980911.047454191 
 01/04  16:00:00,4.6,13.819621092154096,21.999999999999993,21.999999999999996,21.999999999999996,21.999999999999993,21.999999999999993,0.0,0.0,3859747.2393428227,2.7284841053187847e-10,151885.7389562865,2.8421709430404007e-12,3003813.407903063,1.3642420526593924e-10,5539360.115452204,1.8189894035458565e-10,1906698.3175159853,1.3642420526593924e-10,0.0,14461504.819170361 
 01/04  17:00:00,3.8,10.015619847686041,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,4134858.3264018004,5.846751654254538e-11,2548021.1285975995,1.1693503308509076e-10,3394265.3927189154,8.770127481381807e-11,5995923.01067017,3.508050992552723e-10,2948834.2097885525,1.1693503308509076e-10,0.0,19021902.068177037 
 01/04  18:00:00,3.1,6.521347624464572,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,2982450.8268034877,2.0463630789890885e-10,2458384.688284152,1.3642420526593924e-10,3149588.6313997516,1.3642420526593924e-10,5527937.468251281,2.7284841053187847e-10,3029285.982508104,3.410605131648481e-11,0.0,17147647.597246777 
 01/04  19:00:00,2.4,3.882477912037742,21.999999999999993,21.999999999999996,21.999999999999993,21.999999999999996,21.999999999999996,0.0,0.0,3192407.972894,2.2737367544323206e-10,3284815.4572540256,3.183231456205249e-10,3429944.899752238,1.8189894035458565e-10,5862019.964120046,1.8189894035458565e-10,3393148.7951046494,3.183231456205249e-10,0.0,19162337.08912496 
 01/04  20:00:00,1.8,2.387198221137197,22.0,22.0,22.0,22.0,22.0,0.0,0.0,3597448.1333032213,1.6370904631912708e-10,3832481.7907812214,0.0,3655187.406363293,1.6370904631912708e-10,6172568.281220794,1.6370904631912708e-10,3625836.7338181892,4.092726157978177e-10,0.0,20883522.345486715 
 01/04  21:00:00,1.1,1.412590700881982,22.0,22.0,22.0,22.0,22.0,0.0,0.0,3643427.930631056,1.0231815394945443e-10,4035682.6178738372,0.0,3703991.1866965545,4.092726157978177e-10,6205846.455278193,0.0,3681647.408218634,3.069544618483633e-10,0.0,21270595.598698273 
 01/04  22:00:00,0.9,0.6699644349282845,21.999999999999996,22.0,21.999999999999996,21.999999999999996,22.0,0.0,0.0,3777662.6376983407,2.7284841053187847e-10,4293877.673883136,2.7284841053187847e-10,3788102.749708361,2.7284841053187847e-10,6307711.041935126,0.0,3760331.9174603447,0.0,0.0,21927686.020685308 
 01/04  23:00:00,0.8,0.1323165906065031,20.146882830120934,20.62984585363128,20.270495610591066,20.244000170296047,20.280549395772468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,0.6,-0.3842524071895307,19.375050757399155,19.998698733274125,19.542971017084113,19.50474751316552,19.565802645770567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  01:00:00,0.5,-1.2520450212801801,19.079408762227928,19.682463466456145,19.158889969116643,19.126444701547406,19.185058193420584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  02:00:00,0.5,-1.9848233560333446,18.80145103290202,19.373268849331797,18.82017572771119,18.796119759680522,18.848363008707953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  03:00:00,0.4,-2.585133502443977,18.573667809880668,19.09575609748526,18.523824409850196,18.517502953848435,18.561698661872395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  04:00:00,0.3,-3.009781233151311,18.375041175255195,18.86209736306313,18.287066242187677,18.29005711487013,18.325271129738265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  05:00:00,0.2,-3.353449813372609,18.193561886005206,18.640173313955415,18.066484312735955,18.080558814639083,18.106572733264755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  06:00:00,0.1,-3.6533239854777517,18.048397712847695,18.464787307869173,17.890231234940586,17.9133068823517,17.928236235417245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  07:00:00,0.3,-3.861771821056075,21.97998323292388,21.982809701446087,21.976777021028578,21.97722115576767,21.977207010956455,0.0,0.0,12634373.141746499,7.555802137805866e-10,8693651.134256186,5.037201425203911e-10,6878973.433193081,6.296501781504889e-10,10981978.577106858,2.5186007126019555e-10,6755810.687224412,3.777901068902933e-10,0.0,45944786.97352703 
 01/05  08:00:00,0.5,-4.065375416266251,22.000000000000004,21.999999999999996,21.999999999999996,22.0,22.0,0.0,0.0,11230358.290601252,0.0,11912161.9768021,1.6370904631912708e-9,8619377.92226588,1.6370904631912708e-9,13807926.12088018,0.0,8533822.20273364,1.6370904631912708e-9,0.0,54103646.513283044 
 01/05  09:00:00,0.7,-3.91915935351822,22.0,22.0,22.0,22.0,22.0,0.0,0.0,9829744.309443932,0.0,10414155.215233017,1.6370904631912708e-9,7235339.664203537,8.185452315956354e-10,11685612.78741643,3.2741809263825417e-9,7174024.382841421,0.0,0.0,46338876.35913833 
 01/05  10:00:00,1.7,-2.015049483635286,22.0,22.0,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,7750577.414811767,4.67740132340363e-10,8375219.698420713,4.67740132340363e-10,5861840.195105451,4.67740132340363e-10,9490422.185750112,4.67740132340363e-10,5811291.586738746,1.1693503308509076e-10,0.0,37289351.08082678 
 01/05  11:00:00,2.6,1.268221607313422,21.999999999999993,21.999999999999993,21.999999999999996,21.999999999999993,21.999999999999993,0.0,0.0,6579678.4071729435,2.5186007126019555e-10,6860529.472332444,3.777901068902933e-10,4932171.771451396,4.4075512470534217e-10,8106473.8596164,5.037201425203911e-10,4944286.702976969,1.2593003563009777e-10,0.0,31423140.21355015 
 01/05  12:00:00,3.6,4.6860799682042185,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,5639188.459275963,2.0463630789890885e-10,5313584.7221561605,3.410605131648481e-10,4186953.447226479,1.3642420526593924e-10,6959115.207491051,8.185452315956354e-10,4216682.489963963,2.7284841053187847e-10,0.0,26315524.32611362 
 01/05  13:00:00,4.6,9.964766809410024,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,0.0,0.0,3005428.955498978,8.61626559574353e-11,707473.6241041153,5.385165997339706e-12,2788407.9696907396,2.3694730388294706e-10,4675097.316814649,2.1540663989358824e-10,2769545.039812152,8.61626559574353e-11,0.0,13945952.905920632 
 01/05  14:00:00,5.7,13.93473000670944,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,3957363.2448916705,1.3642420526593924e-10,3.836930773104541e-11,287193.4244181881,3080234.4338986618,1.0231815394945443e-10,5329364.782696362,3.410605131648481e-10,2880233.0093485527,1.3642420526593924e-10,287193.42441818805,15247195.470835246 
 01/05  15:00:00,6.7,14.981977562985604,22.0,22.0,21.999999999999996,22.0,22.0,0.0,0.0,3162822.7632689765,2.0463630789890885e-10,3.069544618483633e-10,1119494.436352368,2674183.8764186027,2.0463630789890885e-10,4715913.616795568,0.0,1647771.8247736406,0.0,1119494.4363523675,12200692.081256788 
 01/05  16:00:00,5.7,12.890463875688098,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,3344659.928753278,1.8189894035458565e-10,1.2789769243681803e-11,113428.71641694802,2861145.2440696727,1.3642420526593924e-10,4973140.996608395,1.8189894035458565e-10,1350150.711888462,2.2737367544323206e-11,113428.71641694801,12529096.881319808 
 01/05  17:00:00,4.6,9.884278942037394,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,3689265.9762858213,8.185452315956354e-11,1917022.2306345145,1.6370904631912708e-10,3267659.529563247,1.6370904631912708e-10,5490250.699924563,1.6370904631912708e-10,2142624.23807848,8.185452315956354e-11,0.0,16506822.674486624 
 01/05  18:00:00,3.6,6.590839576090281,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,2826144.019605713,2.0463630789890885e-10,2755077.8358962843,2.0463630789890885e-10,3226015.0322908605,2.7284841053187847e-10,5269773.693212046,4.092726157978177e-10,2686265.589155761,1.3642420526593924e-10,0.0,16763276.170160664 
 01/05  19:00:00,3.0,4.052879092483227,22.0,22.0,22.0,22.0,22.0,0.0,0.0,3089256.126688401,5.1159076974727213e-11,3777589.2794345412,1.0231815394945443e-10,3537319.758812496,5.1159076974727213e-11,5695286.306443724,5.115907697472721e-10,3185798.8872129587,2.0463630789890885e-10,0.0,19285250.35859212 
 01/05  20:00:00,2.3,2.3004352975007776,22.0,22.0,22.0,22.0,22.0,0.0,0.0,3548683.7623891532,0.0,4420608.728229588,0.0,3809123.190200799,4.092726157978177e-10,6081888.258595798,5.456968210637569e-10,3505188.49618304,0.0,0.0,21365492.435598377 
 01/05  21:00:00,1.7,0.8912996366336448,22.0,22.0,22.0,22.000000000000004,22.000000000000004,0.0,0.0,3617789.8834594972,1.6370904631912708e-10,4642801.999789481,0.0,3884068.012885209,0.0,6152489.929143665,0.0,3579073.4191887686,2.455635694786906e-10,0.0,21876223.244466618 
 01/05  22:00:00,1.3,-0.2083880792297296,22.0,22.0,21.999999999999996,22.0,22.0,0.0,0.0,3780530.873573538,0.0,4914696.609542455,4.092726157978177e-10,3988905.936633634,2.0463630789890885e-10,6296040.4238685295,4.092726157978177e-10,3685531.2303951774,2.0463630789890885e-10,0.0,22665705.07401333 
 01/05  23:00:00,0.9,-1.1314150741964029,20.1445308123249,20.48441263954602,20.189212335090193,20.232220645180472,20.290900923068513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  24:00:00,0.5,-1.9895975006249498,19.350229424526233,19.789438472401518,19.419335402428057,19.472647482587313,19.55336505729321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  01:00:00,0.0,-2.697920099274711,19.025074543561324,19.47956198164372,19.045753218443643,19.116799633362938,19.20072883073503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  02:00:00,-0.5,-3.345292336670483,18.70882744784426,19.16076832119618,18.70070095691858,18.784655440467304,18.862624762341355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  03:00:00,-1.0,-3.930872339322918,18.447018558035438,18.892292712144826,18.41165567972226,18.509087169070867,18.580407005409924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  04:00:00,-0.8,-4.110837961202537,18.254399333241363,18.660283368002467,18.17418534868191,18.28093508419226,18.345524855037723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  05:00:00,-0.6,-4.202371882613514,18.084707961912763,18.453313261593816,17.961506631730064,18.0797939506223,18.136220138355682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  06:00:00,-0.4,-4.053848826048731,17.958885497708156,18.297891579007025,17.815399710399806,17.933743494314804,17.976424355086127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  07:00:00,-0.4,-3.872258456021231,21.979099829682028,21.98126524623409,21.975919381159493,21.9774386710876,21.97775352651091,0.0,0.0,13076368.743060527,1.6370904631912714e-9,9123388.842363909,5.037201425203911e-10,7124653.098834008,5.6668516033544e-10,10901445.165432055,7.555802137805866e-10,6586957.064844924,6.926151959655378e-10,0.0,46812812.91453542 
 01/06  08:00:00,-0.4,-3.5947822994929255,21.999999999999996,22.000000000000004,22.0,22.0,22.0,0.0,0.0,11615428.865871197,0.0,12640340.740919078,0.0,8863907.295161467,1.6370904631912708e-9,13859832.920259459,0.0,8500304.323128106,0.0,0.0,55479814.1453393 
 01/06  09:00:00,-0.4,-2.7102405807190237,22.0,22.0,22.0,22.0,22.0,0.0,0.0,10525314.204687836,4.092726157978177e-10,11217448.87782583,0.0,7586425.117370954,4.092726157978177e-10,12011493.61261562,0.0,7317903.8669828465,4.092726157978177e-10,0.0,48658585.67948309 
 01/06  10:00:00,1.1,0.127687595859948,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,8167769.311213984,2.7284841053187847e-10,8503042.54879782,0.0,5844629.31266103,2.0463630789890885e-10,9510717.86003913,4.092726157978177e-10,5765015.472820925,3.410605131648481e-10,0.0,37791174.50553288 
 01/06  11:00:00,2.6,4.074573270170805,21.999999999999993,21.999999999999993,21.999999999999996,21.999999999999993,21.999999999999996,0.0,0.0,6675608.475324328,5.262076488829084e-10,5810565.708514043,2.338700661701815e-10,4466022.887199084,2.923375827127269e-10,7835880.4408134315,3.508050992552723e-10,4702374.474862695,5.846751654254538e-11,0.0,29490451.986713577 
 01/06  12:00:00,4.1,9.620217014294216,21.99999999999999,21.99999999999999,21.99999999999999,21.999999999999993,21.99999999999999,0.0,0.0,5467094.11964618,3.015692958510235e-10,3676914.4851139225,1.0770331994679412e-10,3711876.544748849,8.61626559574353e-11,6490463.30061309,3.015692958510235e-10,3838004.592502176,1.723253119148706e-10,0.0,23184353.042624217 
 01/06  13:00:00,5.1,14.295844197988886,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,2902779.672044029,1.3642420526593924e-10,291574.4501839879,2.0463630789890885e-11,2573418.031235167,1.6370904631912708e-10,4363421.583557556,2.1827872842550278e-10,2505658.633827893,2.7284841053187847e-10,0.0,12636852.370848631 
 01/06  14:00:00,6.0,17.371463972242527,21.999999999999996,21.999999999999996,22.0,22.000000000000004,21.999999999999996,0.0,0.0,3914562.553193809,8.185452315956354e-11,146119.7032025319,7.673861546209082e-12,2954514.4745288715,2.455635694786906e-10,5039328.595783862,8.185452315956354e-11,2701456.937841812,1.6370904631912708e-10,0.0,14755982.264550887 
